20231012_14:47:12.300,8201994E,7,114,0,
20231012_14:47:16.425,8201994E,8,156,0,
20231012_14:47:17.051,8201994E,9,132,0,
20231012_14:47:17.690,8201994E,10,138,0,
20231012_14:47:21.800,8201994E,11,150,0,
20231012_14:47:25.940,8201994E,12,150,0,
20231012_14:47:30.035,8201994E,13,144,0,
20231012_14:47:34.145,8201994E,14,144,0,
20231012_14:47:38.316,8201994E,15,147,0,
20231012_14:47:42.412,8201994E,16,147,0,
20231012_14:47:46.568,8201994E,17,144,0,
20231012_14:47:50.694,8201994E,18,144,0,
20231012_14:47:54.804,8201994E,19,147,0,
20231012_14:47:58.928,8201994E,20,147,0,
20231012_14:48:03.087,8201994E,21,147,0,
20231012_14:48:07.212,8201994E,22,147,0,
20231012_14:48:11.353,8201994E,23,150,0,
20231012_14:48:15.465,8201994E,24,150,0,
20231012_14:48:19.606,8201994E,25,150,0,
20231012_14:48:23.716,8201994E,26,147,0,
20231012_14:48:27.823,8201994E,27,156,0,
20231012_14:48:31.951,8201994E,28,153,0,
20231012_14:48:32.557,8201994E,29,156,0,
20231012_14:48:33.134,8201994E,30,159,0,
20231012_14:48:37.259,8201994E,31,147,0,
20231012_14:48:41.368,8201994E,32,150,0,
20231012_14:48:45.478,8201994E,33,99,0,
20231012_14:49:02.445,8201994E,1,126,0,
20231012_14:49:03.085,8201994E,2,126,0,
20231012_14:49:03.772,8201994E,3,108,0,
20231012_14:49:07.961,8201994E,4,141,0,
20231012_14:49:12.071,8201994E,5,156,0,
20231012_14:49:12.677,8201994E,6,156,0,
20231012_14:49:13.286,8201994E,7,159,0,
20231012_14:49:13.942,8201994E,8,159,0,
20231012_14:49:14.581,8201994E,9,159,0,
20231012_14:49:15.222,8201994E,10,159,0,
20231012_14:49:15.829,8201994E,11,153,0,
20231012_14:49:16.484,8201994E,12,150,0,
20231012_14:49:17.124,8201994E,13,147,0,
20231012_14:49:17.796,8201994E,14,150,0,
20231012_14:49:18.451,8201994E,15,150,0,
20231012_14:49:19.138,8201994E,16,147,0,
20231012_14:49:19.747,8201994E,17,141,0,
20231012_14:49:20.386,8201994E,18,159,0,
20231012_14:49:21.058,8201994E,19,162,0,
20231012_14:49:21.682,8201994E,20,156,0,
20231012_14:49:22.289,8201994E,21,156,0,
20231012_14:49:22.961,8201994E,22,150,0,
20231012_14:49:23.632,8201994E,23,153,0,
20231012_14:49:24.257,8201994E,24,150,0,
20231012_14:49:24.928,8201994E,25,150,0,
20231012_14:49:25.568,8201994E,26,150,0,
20231012_14:49:26.254,8201994E,27,153,0,
20231012_14:49:26.910,8201994E,28,159,0,
20231012_14:49:27.534,8201994E,29,132,0,
20231012_14:49:28.125,8201994E,30,141,0,
20231012_14:49:28.718,8201994E,31,114,0,
20231012_14:49:32.844,8201994E,32,105,0,
20231012_14:49:37.016,8201994E,33,120,0,
20231012_14:49:37.641,8201994E,34,132,0,
20231012_14:49:38.247,8201994E,35,126,0,
