time,tag,Number,LQI,xacc,yacc,zacc,pidata,
20231212_00:23:54.511,82018DBB,1,132,-35,-97,1041,Nan
20231212_00:23:58.444,82018DBB,1,123,-758,620,342,Nan
20231212_00:24:02.366,82018DBB,1,123,-5,-68,1043,Nan
20231212_00:24:09.523,82018DBB,1,111,-9,-67,1047,Nan
20231212_00:24:10.213,82018DBB,2,123,-6,-68,1044,Nan
20231212_00:24:15.767,82018DBB,1,141,-7,-69,1043,Nan
