20230724_18:40:43.709
18201A0F,8
20230724_18:40:44.412
F82019C9,6
20230724_18:40:45.349
C820192A,8
20230724_18:40:45.564
48201A0F,8
20230724_18:40:45.749
68201A30,6
20230724_18:40:45.961
182019C9,7
20230724_18:40:46.149
082019CF,7
20230724_18:40:46.348
1820194F,8
20230724_18:40:46.548
D820192A,8
20230724_18:40:46.747
282019C9,7
20230724_18:40:46.951
78201A30,6
20230724_18:40:47.148
482019A8,7
20230724_18:40:47.339
E820192A,8
20230724_18:40:47.548
2820194F,8
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.762
B820199D,7
20230724_18:40:48.763
B820199D,7
20230724_18:40:48.763
B820199D,7
20230724_18:40:48.947
E820199D,7
20230724_18:40:49.132
682019C9,7
20230724_18:40:49.354
A8201A0F,8
20230724_18:40:49.537
782019C9,7
20230724_18:40:49.730
3820192A,8
20230724_18:40:49.944
682019CF,7
20230724_18:40:50.134
0820199D,7
20230724_18:40:50.345
7820194F,8
20230724_18:40:50.538
982019C9,7
20230724_18:40:50.718
882019CF,7
20230724_18:40:50.938
A82019C9,7
20230724_18:40:51.450
B82019C9,7
20230724_18:40:51.654
F8201A0F,7
20230724_18:40:51.994
4820199D,6
20230724_18:40:52.186
08201A0F,8
20230724_18:40:52.387
182019CF,5
20230724_18:40:52.586
B82019CF,7
20230724_18:40:52.789
18201A0F,6
20230724_18:40:52.985
5820199D,7
20230724_18:40:53.177
D82019C9,7
20230724_18:40:53.384
9820192A,9
20230724_18:40:53.577
E82019A8,8
20230724_18:40:53.769
28201A30,4
20230724_18:40:53.967
C82019CF,7
20230724_18:40:54.169
28201A0F,7
20230724_18:40:54.583
6820199D,7
20230724_18:40:54.583
6820199D,7
20230724_18:40:54.583
6820199D,7
20230724_18:40:54.583
6820199D,7
20230724_18:40:54.782
7820199D,6
20230724_18:40:55.134
F82019C9,7
20230724_18:40:55.134
F82019C9,7
20230724_18:40:55.321
48201A0F,6
20230724_18:40:55.542
F820194F,8
20230724_18:40:55.730
282019C9,7
20230724_18:40:56.147
382019C9,7
20230724_18:40:56.451
88201A0F,6
20230724_18:40:56.657
2820194F,8
20230724_18:40:56.847
982019CF,6
20230724_18:40:57.046
88201A30,5
20230724_18:40:57.255
482019A8,9
20230724_18:40:57.444
C820199D,6
20230724_18:40:57.646
1820192A,9
20230724_18:40:57.834
3820194F,7
20230724_18:40:58.031
582019C9,7
20230724_18:40:58.246
D820199D,6
20230724_18:40:58.439
582019A8,9
20230724_18:40:58.620
A8201A0F,5
20230724_18:40:58.839
B82019CF,7
20230724_18:40:59.031
682019C9,7
20230724_18:40:59.462
A8201A30,7
20230724_18:40:59.463
A8201A30,7
20230724_18:40:59.463
A8201A30,7
20230724_18:40:59.463
A8201A30,7
20230724_18:40:59.644
F820199D,6
20230724_18:41:00.077
C8201A0F,5
20230724_18:41:00.077
C8201A0F,5
20230724_18:41:00.077
C8201A0F,5
20230724_18:41:00.437
682019CF,8
20230724_18:41:00.438
682019CF,8
20230724_18:41:00.645
E8201A0F,7
20230724_18:41:00.838
A82019C9,7
20230724_18:41:01.030
F8201A0F,7
20230724_18:41:01.237
082019CF,6
20230724_18:41:01.430
B82019C9,7
20230724_18:41:01.636
C82019C9,7
20230724_18:41:01.862
282019CF,6
20230724_18:41:02.063
28201A0F,7
20230724_18:41:02.262
D82019C9,7
20230724_18:41:02.447
5820199D,7
20230724_18:41:02.654
18201A30,6
20230724_18:41:02.842
382019CF,5
20230724_18:41:03.061
38201A0F,8
20230724_18:41:03.252
E82019C9,8
20230724_18:41:03.446
482019CF,5
20230724_18:41:03.639
48201A0F,8
20230724_18:41:03.845
F82019C9,7
20230724_18:41:04.031
7820199D,7
20230724_18:41:04.244
D820194F,7
20230724_18:41:04.426
58201A0F,8
20230724_18:41:04.636
082019C9,7
20230724_18:41:04.823
F82019A8,8
20230724_18:41:05.019
682019CF,5
20230724_18:41:05.235
68201A0F,8
20230724_18:41:05.715
E820194F,7
20230724_18:41:05.715
E820194F,7
20230724_18:41:05.715
E820194F,7
20230724_18:41:05.902
78201A0F,7
20230724_18:41:06.307
282019C9,7
20230724_18:41:06.307
282019C9,7
20230724_18:41:06.660
88201A0F,8
20230724_18:41:06.660
88201A0F,8
20230724_18:41:06.852
482019C9,7
20230724_18:41:07.045
A8201A0F,7
20230724_18:41:07.252
B8201A0F,8
20230724_18:41:07.538
C8201A0F,7
20230724_18:41:07.731
E820199D,8
20230724_18:41:07.923
4820192A,8
20230724_18:41:08.120
782019C9,7
20230724_18:41:08.317
582019A8,7
20230724_18:41:08.510
D82019CF,6
20230724_18:41:08.723
F820199D,8
20230724_18:41:08.915
882019C9,7
20230724_18:41:09.113
B8201A30,6
20230724_18:41:09.300
682019CF,8
20230724_18:41:09.507
0820199D,8
20230724_18:41:09.714
782019A8,8
20230724_18:41:09.905
A82019C9,7
20230724_18:41:10.113
08201A0F,7
20230724_18:41:10.305
882019A8,8
20230724_18:41:10.491
B82019C9,7
20230724_18:41:10.705
18201A0F,7
20230724_18:41:10.889
982019A8,8
20230724_18:41:11.076
C82019C9,7
20230724_18:41:11.296
A82019CF,8
20230724_18:41:11.489
4820199D,8
20230724_18:41:11.697
38201A0F,8
20230724_18:41:11.878
D82019C9,8
20230724_18:41:12.068
382019CF,4
20230724_18:41:12.284
5820199D,8
20230724_18:41:12.482
C820192A,9
20230724_18:41:12.679
6820199D,8
20230724_18:41:12.882
F82019C9,7
20230724_18:41:13.074
28201A30,6
20230724_18:41:13.273
7820199D,8
20230724_18:41:13.695
8820199D,8
20230724_18:41:13.904
182019C9,7
20230724_18:41:14.168
88201A0F,6
20230724_18:41:14.363
9820199D,7
20230724_18:41:14.568
282019C9,7
20230724_18:41:14.882
082019CF,7
20230724_18:41:15.079
382019C9,7
20230724_18:41:15.282
F820194F,8
20230724_18:41:15.489
A8201A0F,6
20230724_18:41:15.676
482019C9,7
20230724_18:41:15.887
B8201A0F,6
20230724_18:41:16.079
182019A8,8
20230724_18:41:16.272
282019CF,7
20230724_18:41:16.466
3820192A,8
20230724_18:41:16.672
88201A30,4
20230724_18:41:16.864
682019C9,7
20230724_18:41:17.064
4820192A,8
20230724_18:41:17.264
D8201A0F,6
20230724_18:41:17.466
782019C9,7
20230724_18:41:17.650
D82019CF,5
20230724_18:41:17.856
5820192A,8
20230724_18:41:18.063
E8201A0F,6
20230724_18:41:18.255
E82019CF,6
20230724_18:41:18.460
6820192A,8
20230724_18:41:18.655
F82019CF,5
20230724_18:41:18.833
7820192A,8
20230724_18:41:19.055
A82019C9,7
20230724_18:41:19.247
082019CF,5
20230724_18:41:19.646
B82019C9,7
20230724_18:41:20.224
C82019C9,7
20230724_18:41:20.423
282019CF,5
20230724_18:41:20.623
982019CF,7
20230724_18:41:20.829
D82019C9,7
20230724_18:41:21.022
B820192A,8
20230724_18:41:21.207
A82019CF,7
20230724_18:41:21.417
58201A0F,6
20230724_18:41:21.605
E82019C9,7
20230724_18:41:21.799
5820199D,7
20230724_18:41:22.013
F82019C9,7
20230724_18:41:22.191
6820199D,7
20230724_18:41:22.408
C82019CF,7
20230724_18:41:22.601
78201A0F,6
20230724_18:41:22.798
082019C9,7
20230724_18:41:23.004
7820199D,7
20230724_18:41:23.196
88201A0F,6
20230724_18:41:23.404
182019C9,7
20230724_18:41:23.690
882019CF,5
20230724_18:41:23.878
282019C9,7
20230724_18:41:24.084
9820199D,7
20230724_18:41:24.333
382019C9,7
20230724_18:41:25.208
182019CF,7
20230724_18:41:25.394
C8201A0F,6
20230724_18:41:25.612
582019C9,7
20230724_18:41:25.805
0820194F,8
20230724_18:41:25.997
D8201A0F,6
20230724_18:41:26.203
682019C9,7
20230724_18:41:26.397
D820199D,7
20230724_18:41:26.603
382019CF,7
20230724_18:41:26.796
782019C9,7
20230724_18:41:26.977
F8201A0F,6
20230724_18:41:27.197
482019CF,7
20230724_18:41:27.562
F820199D,7
20230724_18:41:27.860
982019C9,7
20230724_18:41:28.172
0820199D,7
20230724_18:41:28.444
A82019C9,7
20230724_18:41:28.699
9820192A,8
20230724_18:41:29.035
B82019C9,7
20230724_18:41:29.270
A820192A,8
20230724_18:41:29.463
2820199D,7
20230724_18:41:29.646
C82019C9,7
20230724_18:41:29.867
B820192A,8
20230724_18:41:30.045
3820199D,7
20230724_18:41:30.256
D82019C9,7
20230724_18:41:30.458
58201A0F,6
20230724_18:41:30.646
782019A8,8
20230724_18:41:30.857
4820199D,7
20230724_18:41:31.047
8820194F,8
20230724_18:41:31.230
E82019C9,7
20230724_18:41:31.449
5820199D,7
20230724_18:41:31.627
F82019C9,7
20230724_18:41:31.848
E820192A,8
20230724_18:41:32.042
6820199D,7
20230724_18:41:32.235
082019C9,7
20230724_18:41:32.427
782019CF,5
20230724_18:41:32.624
182019C9,7
