20230724_18:43:19.817
1820199D,5
20230724_18:43:20.416
2820199D,9
20230724_18:43:21.016
3820199D,9
20230724_18:43:22.221
5820199D,9
20230724_18:43:23.395
7820199D,9
20230724_18:43:24.595
9820199D,9
20230724_18:43:25.213
A820199D,7
20230724_18:43:27.004
D820199D,6
20230724_18:43:28.180
F820199D,6
20230724_18:43:28.789
0820199D,7
20230724_18:43:29.375
1820199D,7
20230724_18:43:30.043
182019CF,8
20230724_18:43:30.599
282019CF,8
20230724_18:43:31.167
382019CF,8
20230724_18:43:31.742
482019CF,8
20230724_18:43:31.945
5820199D,6
20230724_18:43:32.325
582019CF,8
20230724_18:43:32.521
6820199D,5
20230724_18:43:32.975
7820199D,6
20230724_18:43:33.481
782019CF,8
20230724_18:43:34.171
9820199D,6
20230724_18:43:34.606
982019CF,8
20230724_18:43:35.180
A82019CF,8
20230724_18:43:35.769
B82019CF,8
20230724_18:43:35.962
C820199D,6
20230724_18:43:36.915
D82019CF,9
20230724_18:43:37.176
E820199D,7
20230724_18:43:37.489
E82019CF,9
20230724_18:43:37.768
F820199D,7
20230724_18:43:38.051
F82019CF,9
20230724_18:43:38.632
082019CF,9
20230724_18:43:38.968
1820199D,6
20230724_18:43:39.208
182019CF,9
20230724_18:43:39.549
2820199D,5
20230724_18:43:39.784
282019CF,8
20230724_18:43:40.163
3820199D,6
20230724_18:43:40.749
4820199D,6
20230724_18:43:40.966
482019CF,8
20230724_18:43:41.364
5820199D,6
20230724_18:43:41.552
582019CF,8
20230724_18:43:41.951
6820199D,6
20230724_18:43:42.138
682019CF,8
20230724_18:43:43.221
882019CF,8
20230724_18:43:43.785
982019CF,8
20230724_18:43:44.350
A820199D,6
20230724_18:43:44.947
B820199D,6
20230724_18:43:45.508
C82019CF,8
20230724_18:43:45.716
C820199D,6
20230724_18:43:46.085
D82019CF,8
20230724_18:43:46.275
D820199D,6
20230724_18:43:46.661
E82019CF,8
20230724_18:43:46.840
E820199D,6
20230724_18:43:47.229
F82019CF,8
20230724_18:43:47.428
F820199D,6
20230724_18:43:48.360
182019CF,8
20230724_18:43:48.947
282019CF,8
20230724_18:43:49.137
2820199D,6
20230724_18:43:49.522
382019CF,8
20230724_18:43:49.724
3820199D,6
20230724_18:43:50.095
482019CF,8
20230724_18:43:50.335
4820199D,6
20230724_18:43:50.647
582019CF,8
20230724_18:43:51.233
682019CF,8
20230724_18:43:51.527
6820199D,5
20230724_18:43:51.797
782019CF,8
20230724_18:43:52.380
882019CF,9
20230724_18:43:52.724
8820199D,6
20230724_18:43:53.316
9820199D,6
20230724_18:43:53.523
A82019CF,9
20230724_18:43:54.092
B82019CF,9
20230724_18:43:54.673
C82019CF,8
20230724_18:43:55.131
C820199D,5
20230724_18:43:55.321
D82019CF,9
20230724_18:43:55.715
D820199D,5
20230724_18:43:55.911
E82019CF,9
20230724_18:43:56.320
E820199D,6
20230724_18:43:56.516
F82019CF,9
20230724_18:43:56.958
082019CF,9
20230724_18:43:57.512
0820199D,6
20230724_18:43:57.728
182019CF,9
20230724_18:43:58.105
282019CF,9
20230724_18:43:58.293
1820199D,6
20230724_18:43:58.681
382019CF,8
20230724_18:43:59.263
482019CF,8
20230724_18:43:59.453
3820199D,6
20230724_18:43:59.823
582019CF,8
20230724_18:44:00.388
682019CF,9
20230724_18:44:00.607
5820199D,6
20230724_18:44:01.104
6820199D,6
20230724_18:44:01.545
882019CF,9
20230724_18:44:01.741
7820199D,6
20230724_18:44:02.119
982019CF,9
20230724_18:44:02.308
8820199D,6
20230724_18:44:02.700
A82019CF,8
20230724_18:44:03.248
B82019CF,8
20230724_18:44:03.827
C82019CF,7
20230724_18:44:04.411
D82019CF,8
20230724_18:44:04.706
C820199D,4
20230724_18:44:04.989
E82019CF,7
20230724_18:44:06.121
082019CF,8
20230724_18:44:06.698
182019CF,7
20230724_18:44:07.264
282019CF,8
20230724_18:44:07.852
382019CF,8
20230724_18:44:08.429
482019CF,8
20230724_18:44:08.908
3820199D,4
20230724_18:44:09.577
682019CF,8
20230724_18:44:10.095
5820199D,4
20230724_18:44:10.300
782019CF,8
20230724_18:44:10.716
882019CF,8
20230724_18:44:11.280
982019CF,8
20230724_18:44:11.479
7820199D,5
20230724_18:44:11.860
A82019CF,8
20230724_18:44:12.443
B82019CF,8
20230724_18:44:13.011
C82019CF,8
20230724_18:44:13.199
A820199D,4
