20230814_12:15:10.257,82019A65,1,108,0,
20230814_12:15:10.351,82019A65,2,126,0,
20230814_12:15:10.428,82019A65,3,159,0,
20230814_12:15:10.542,82019A65,5,162,0,
20230814_12:15:10.637,82019A65,6,159,0,
20230814_12:15:10.749,82019A65,7,156,0,
20230814_12:15:10.837,82019A65,8,153,0,
20230814_12:15:10.938,82019A65,9,153,0,
20230814_12:15:11.099,82019A65,12,156,0,
20230814_12:15:11.194,82019A65,13,156,0,
20230814_12:15:11.289,82019A65,14,153,0,
20230814_12:15:11.383,82019A65,15,159,0,
20230814_12:15:11.477,82019A65,17,159,0,
20230814_12:15:11.589,82019A65,18,159,0,
20230814_12:15:11.685,82019A65,19,156,0,
20230814_12:15:11.771,82019A65,20,153,0,
20230814_12:15:11.906,82019A65,21,153,0,
20230814_12:15:11.984,82019A65,22,156,0,
20230814_12:15:12.095,82019A65,24,153,0,
20230814_12:15:12.208,82019A65,25,150,0,
20230814_12:15:12.273,82019A65,26,150,0,
20230814_12:15:12.384,82019A65,27,150,0,
20230814_12:15:12.480,82019A65,28,150,0,
20230814_12:15:12.575,82019A65,29,150,0,
20230814_12:15:12.686,82019A65,30,150,0,
20230814_12:15:12.767,82019A65,31,156,0,
20230814_12:15:12.863,82019A65,33,156,0,
20230814_12:15:12.989,82019A65,34,183,0,
20230814_12:15:13.101,82019A65,35,177,0,
20230814_12:15:13.166,82019A65,37,171,0,
20230814_12:15:13.278,82019A65,38,162,0,
20230814_12:15:13.373,82019A65,39,162,0,
20230814_12:15:13.469,82019A65,40,141,0,
20230814_12:15:13.580,82019A65,41,162,0,
20230814_12:15:13.673,82019A65,42,171,0,
20230814_12:15:13.770,82019A65,43,174,0,
20230814_12:15:13.881,82019A65,44,174,0,
20230814_12:15:13.962,82019A65,45,177,0,
20230814_12:15:14.057,82019A65,46,180,0,
20230814_12:15:14.169,82019A65,47,183,0,
20230814_12:15:14.265,82019A65,48,180,0,
20230814_12:15:14.376,82019A65,50,171,0,
20230814_12:15:14.472,82019A65,51,168,0,
20230814_12:15:14.584,82019A65,53,168,0,
20230814_12:15:14.649,82019A65,54,165,0,
20230814_12:15:14.761,82019A65,56,159,0,
20230814_12:15:14.855,82019A65,57,162,0,
20230814_12:15:14.940,82019A65,58,162,0,
20230814_12:15:15.061,82019A65,59,162,0,
20230814_12:15:15.142,82019A65,60,162,0,
20230814_12:15:15.258,82019A65,61,168,0,
20230814_12:15:15.350,82019A65,63,177,0,
20230814_12:15:15.446,82019A65,64,177,0,
20230814_12:15:15.557,82019A65,65,174,0,
20230814_12:15:15.652,82019A65,66,174,0,
20230814_12:15:15.762,82019A65,67,171,0,
20230814_12:15:15.844,82019A65,68,168,0,
20230814_12:15:15.939,82019A65,69,168,0,
20230814_12:15:16.051,82019A65,70,168,0,
20230814_12:15:16.147,82019A65,71,168,0,
20230814_12:15:16.242,82019A65,73,171,0,
20230814_12:15:16.351,82019A65,74,168,0,
20230814_12:15:16.430,82019A65,75,171,0,
20230814_12:15:16.543,82019A65,76,171,0,
20230814_12:15:16.638,82019A65,77,168,0,
20230814_12:15:16.750,82019A65,78,168,0,
20230814_12:15:17.846,82019A65,79,171,1,
20230814_12:15:17.847,82019A65,80,171,1,
20230814_12:15:17.847,82019A65,81,171,1,
20230814_12:15:17.848,82019A65,82,174,1,
20230814_12:15:17.849,82019A65,83,171,1,
20230814_12:15:17.849,82019A65,84,171,1,
20230814_12:15:17.850,82019A65,85,171,1,
20230814_12:15:17.851,82019A65,86,171,1,
20230814_12:15:17.851,82019A65,87,171,1,
20230814_12:15:17.852,82019A65,88,171,1,
20230814_12:15:17.853,82019A65,89,171,1,
20230814_12:15:17.853,82019A65,90,171,1,
20230814_12:15:17.854,82019A65,91,168,1,
20230814_12:15:17.855,82019A65,93,171,0,
20230814_12:15:17.957,82019A65,94,171,0,
20230814_12:15:18.043,82019A65,95,171,0,
20230814_12:15:19.167,82019A65,96,171,1,
20230814_12:15:19.167,82019A65,97,171,1,
20230814_12:15:19.168,82019A65,98,171,1,
20230814_12:15:19.169,82019A65,99,174,1,
20230814_12:15:19.169,82019A65,100,177,1,
20230814_12:15:19.170,82019A65,101,174,1,
20230814_12:15:19.171,82019A65,102,174,1,
20230814_12:15:19.172,82019A65,103,174,1,
20230814_12:15:19.172,82019A65,104,174,1,
20230814_12:15:19.173,82019A65,105,174,1,
20230814_12:15:19.173,82019A65,106,174,1,
20230814_12:15:19.174,82019A65,107,171,1,
20230814_12:15:19.175,82019A65,108,174,1,
20230814_12:15:19.175,82019A65,110,174,0,
20230814_12:15:19.262,82019A65,111,171,0,
20230814_12:15:19.438,820198C1,1,102,1,
20230814_12:15:19.438,82019A65,113,171,0,
20230814_12:15:20.026,820198C1,3,111,1,
20230814_12:15:20.027,82019A65,114,171,1,
20230814_12:15:20.027,820198C1,4,78,1,
20230814_12:15:20.028,82019A65,115,171,1,
20230814_12:15:20.028,820198C1,5,114,1,
20230814_12:15:20.029,82019A65,116,171,1,
20230814_12:15:20.030,820198C1,6,96,1,
20230814_12:15:20.030,82019A65,117,168,1,
20230814_12:15:20.031,820198C1,7,84,1,
20230814_12:15:20.031,82019A65,118,171,1,
20230814_12:15:20.032,820198C1,8,111,1,
20230814_12:15:20.032,82019A65,119,168,1,
20230814_12:15:20.033,82019A65,120,171,1,
20230814_12:15:20.033,820198C1,10,66,1,
20230814_12:15:21.828,82019A65,121,168,1,
20230814_12:15:21.829,82019A65,122,171,1,
20230814_12:15:21.829,820198C1,12,90,1,
20230814_12:15:21.830,82019A65,123,168,1,
20230814_12:15:21.831,82019A65,124,168,1,
20230814_12:15:21.831,82019A65,125,171,1,
20230814_12:15:21.832,82019A65,126,171,1,
20230814_12:15:21.833,82019A65,127,171,1,
20230814_12:15:21.833,820198C1,17,75,1,
