time,tag,Number,LQI,xacc,yacc,zacc,datatype,
2023/11/07 15:55:37.367,82019CF3,56,213,-1014,154,351,0,
2023/11/07 15:55:38.360,82019CF3,57,213,-1016,149,347,0,
2023/11/07 15:55:39.355,82019CF3,58,213,-1020,148,353,0,
2023/11/07 15:55:40.348,82019CF3,59,213,-1020,150,351,0,
2023/11/07 15:55:41.339,82019CF3,60,213,-1021,150,355,0,
2023/11/07 15:55:42.345,82019CF3,61,213,-1016,149,354,0,
2023/11/07 15:55:43.338,82019CF3,62,213,-1017,149,350,0,
2023/11/07 15:55:44.328,82019CF3,63,213,-1018,149,350,0,
2023/11/07 15:55:45.320,82019CF3,64,213,-1019,150,348,0,
2023/11/07 15:55:46.326,82019CF3,65,213,-1018,150,356,0,
2023/11/07 15:55:47.322,82019CF3,66,213,-1019,146,347,0,
2023/11/07 15:55:48.310,82019CF3,67,213,-1018,151,354,0,
2023/11/07 15:55:49.304,82019CF3,68,213,-1019,147,352,0,
2023/11/07 15:55:50.294,82019CF3,69,213,-1017,149,353,0,
2023/11/07 15:55:51.302,82019CF3,70,213,-1018,148,350,0,
2023/11/07 15:55:52.296,82019CF3,71,213,-1020,146,350,0,
2023/11/07 15:55:53.286,82019CF3,72,216,-1017,150,351,0,
2023/11/07 15:55:54.290,82019CF3,73,213,-1014,150,349,0,
2023/11/07 15:55:55.285,82019CF3,74,213,-1021,148,351,0,
2023/11/07 15:55:56.292,82019CF3,75,213,-1019,149,348,0,
2023/11/07 15:55:57.301,82019CF3,76,213,-1017,149,349,0,
2023/11/07 15:55:58.291,82019CF3,77,213,-1020,150,348,0,
2023/11/07 15:55:59.284,82019CF3,78,213,-1015,150,350,0,
2023/11/07 15:56:00.285,82019CF3,79,213,-1017,153,356,0,
2023/11/07 15:56:01.283,82019CF3,80,213,-1017,150,348,0,
2023/11/07 15:56:02.275,82019CF3,81,213,-1014,150,351,0,
2023/11/07 15:56:03.265,82019CF3,82,213,-1016,149,360,0,
2023/11/07 15:56:04.259,82019CF3,83,213,-1016,148,349,0,
2023/11/07 15:56:05.261,82019CF3,84,213,-1017,155,351,0,
2023/11/07 15:56:06.256,82019CF3,85,213,-1015,155,352,0,
2023/11/07 15:56:07.248,82019CF3,86,213,-1020,151,352,0,
2023/11/07 15:56:08.241,82019CF3,87,213,-1014,153,348,0,
2023/11/07 15:56:09.246,82019CF3,88,216,-1026,121,333,0,
2023/11/07 15:56:10.240,82019CF3,89,216,-1031,102,331,0,
2023/11/07 15:56:11.230,82019CF3,90,216,-1025,150,329,0,
2023/11/07 15:56:12.226,82019CF3,91,216,-1025,156,331,0,
2023/11/07 15:56:13.229,82019CF3,92,216,-1024,147,337,0,
2023/11/07 15:56:14.221,82019CF3,93,216,-1025,152,326,0,
2023/11/07 15:56:15.215,82019CF3,94,216,-1026,155,316,0,
2023/11/07 15:56:16.220,82019CF3,95,213,-1027,160,319,0,
2023/11/07 15:56:17.212,82019CF3,96,213,-1025,164,321,0,
2023/11/07 15:56:18.203,82019CF3,97,213,-1023,158,324,0,
2023/11/07 15:56:19.192,82019CF3,98,213,-1023,163,325,0,
2023/11/07 15:56:20.200,82019CF3,99,216,-1026,169,318,0,
2023/11/07 15:56:21.194,82019CF3,100,216,-1023,162,321,0,
2023/11/07 15:56:22.182,82019CF3,101,213,-1025,170,317,0,
2023/11/07 15:56:23.178,82019CF3,102,222,-1052,39,260,0,
2023/11/07 15:56:24.170,82019CF3,103,219,-1052,38,273,0,
2023/11/07 15:56:25.162,82019CF3,104,222,-1050,44,276,0,
2023/11/07 15:56:26.154,82019CF3,105,219,-1048,47,279,0,
2023/11/07 15:56:27.159,82019CF3,106,222,-1048,48,283,0,
2023/11/07 15:56:28.149,82019CF3,107,219,-1049,46,286,0,
2023/11/07 15:56:29.145,82019CF3,108,222,-1050,46,284,0,
2023/11/07 15:56:30.136,82019CF3,109,222,-1050,49,288,0,
2023/11/07 15:56:31.129,82019CF3,110,222,-1046,47,288,0,
2023/11/07 15:56:32.132,82019CF3,111,222,-1045,47,288,0,
2023/11/07 15:56:33.125,82019CF3,112,222,-1047,48,287,0,
2023/11/07 15:56:34.119,82019CF3,113,222,-1049,60,283,0,
2023/11/07 15:56:35.107,82019CF3,114,222,-1048,73,276,0,
2023/11/07 15:56:36.112,82019CF3,115,222,-1048,80,278,0,
2023/11/07 15:56:37.103,82019CF3,116,219,-1048,75,286,0,
2023/11/07 15:56:38.099,82019CF3,117,222,-1045,76,281,0,
2023/11/07 15:56:39.092,82019CF3,118,222,-1044,74,287,0,
2023/11/07 15:56:40.084,82019CF3,119,219,-1042,77,288,0,
2023/11/07 15:56:41.091,82019CF3,120,219,-1041,74,290,0,
2023/11/07 15:56:42.086,82019CF3,121,222,-1046,81,278,0,
2023/11/07 15:56:43.087,82019CF3,122,222,-1043,62,273,0,
2023/11/07 15:56:44.081,82019CF3,123,219,-1047,65,276,0,
2023/11/07 15:56:45.075,82019CF3,124,219,-1059,78,270,0,
2023/11/07 15:56:46.078,82019CF3,125,222,-1045,167,293,0,
2023/11/07 15:56:47.071,82019CF3,126,219,-1024,190,302,0,
2023/11/07 15:56:48.065,82019CF3,127,222,-1023,189,307,0,
2023/11/07 15:56:49.056,82019CF3,128,222,-1024,187,304,0,
2023/11/07 15:56:50.060,82019CF3,129,219,-1023,182,308,0,
2023/11/07 15:56:51.052,82019CF3,130,219,-1020,181,309,0,
2023/11/07 15:56:52.041,82019CF3,131,219,-1023,182,314,0,
2023/11/07 15:56:53.037,82019CF3,132,219,-1026,184,310,0,
2023/11/07 15:56:54.044,82019CF3,133,219,-1025,181,311,0,
2023/11/07 15:56:55.036,82019CF3,134,219,-1024,177,312,0,
2023/11/07 15:56:56.030,82019CF3,135,222,-1022,182,307,0,
2023/11/07 15:56:57.021,82019CF3,136,222,-1023,180,311,0,
2023/11/07 15:56:58.029,82019CF3,137,222,-1026,180,311,0,
2023/11/07 15:56:59.413,82019CF3,138,228,-1023,179,310,0,
2023/11/07 15:57:00.012,82019CF3,139,219,-1026,181,311,0,
