20230810_15:14:13.758,820198C1,286,204
20230810_15:14:13.760,82019EBA,4394,204
20230810_15:14:13.761,82019F2E,4318,213
20230810_15:14:13.763,820198C1,287,204
20230810_15:14:13.765,82019EBA,4395,204
20230810_15:14:13.767,82019F2E,4319,213
20230810_15:14:13.768,820198C1,288,204
20230810_15:14:13.770,82019EBA,4396,204
20230810_15:14:13.772,82019F2E,4320,213
20230810_15:14:13.773,820198C1,289,204
20230810_15:14:13.775,82019EBA,4397,204
20230810_15:14:13.777,82019F2E,4321,213
20230810_15:14:13.778,820198C1,290,204
20230810_15:14:13.780,82019EBA,4398,204
20230810_15:14:13.781,82019F2E,4322,213
20230810_15:14:13.783,82019EBA,4399,207
20230810_15:14:13.785,82019F2E,4323,213
20230810_15:14:13.787,82019EBA,4400,204
20230810_15:14:13.789,82019F2E,4324,213
20230810_15:14:15.115,82019EBA,4401,204
20230810_15:14:15.116,82019F2E,4325,210
20230810_15:14:15.118,82019EBA,4402,204
20230810_15:14:15.119,82019EBA,4403,204
20230810_15:14:15.120,820198C1,296,204
20230810_15:14:15.121,82019EBA,4404,204
20230810_15:14:15.123,820198C1,297,204
20230810_15:14:15.126,82019EBA,4405,204
20230810_15:14:15.129,820198C1,298,201
20230810_15:14:15.132,82019EBA,4406,204
20230810_15:14:15.133,820198C1,299,204
20230810_15:14:15.135,82019EBA,4407,204
20230810_15:14:15.136,82019F2E,4331,213
20230810_15:14:15.138,82019EBA,4408,204
20230810_15:14:15.140,820198C1,301,204
20230810_15:14:15.141,82019F2E,4332,210
20230810_15:14:15.143,82019EBA,4409,204
20230810_15:14:15.144,820198C1,302,204
20230810_15:14:15.146,82019F2E,4333,213
20230810_15:14:15.147,82019EBA,4410,204
20230810_15:14:15.150,82019F2E,4334,210
20230810_15:14:15.152,82019EBA,4411,204
20230810_15:14:15.156,82019F2E,4335,213
20230810_15:14:15.159,82019EBA,4412,204
20230810_15:14:15.161,82019F2E,4336,213
20230810_15:14:15.163,820198C1,306,201
20230810_15:14:15.165,82019F2E,4337,213
20230810_15:14:15.166,820198C1,307,204
20230810_15:14:15.168,820198C1,308,201
20230810_15:14:15.171,82019F2E,4339,210
20230810_15:14:15.174,820198C1,309,204
20230810_15:14:15.178,82019F2E,4340,213
20230810_15:14:15.180,820198C1,310,207
20230810_15:14:15.182,82019EBA,4417,210
20230810_15:14:15.183,82019F2E,4341,210
20230810_15:14:17.273,82019EBA,4418,207
20230810_15:14:17.274,82019F2E,4342,210
20230810_15:14:17.276,820198C1,312,210
20230810_15:14:17.278,82019EBA,4419,210
20230810_15:14:17.280,82019F2E,4343,210
20230810_15:14:17.282,820198C1,313,210
20230810_15:14:17.283,82019EBA,4420,210
20230810_15:14:17.284,82019F2E,4344,213
20230810_15:14:17.286,820198C1,314,210
20230810_15:14:17.289,82019EBA,4421,210
20230810_15:14:17.291,82019F2E,4345,213
20230810_15:14:17.293,820198C1,315,210
20230810_15:14:17.294,82019EBA,4422,207
20230810_15:14:17.297,82019F2E,4346,213
20230810_15:14:17.299,820198C1,316,210
20230810_15:14:17.300,82019EBA,4423,210
20230810_15:14:17.302,820198C1,317,210
20230810_15:14:17.305,82019EBA,4424,210
20230810_15:14:17.308,82019F2E,4348,213
20230810_15:14:17.310,820198C1,318,210
20230810_15:14:17.312,82019F2E,4349,213
20230810_15:14:17.313,82019EBA,4426,210
20230810_15:14:17.315,82019F2E,4350,213
20230810_15:14:17.317,82019EBA,4427,210
20230810_15:14:17.319,82019F2E,4351,213
20230810_15:14:17.322,820198C1,321,210
20230810_15:14:17.326,82019EBA,4428,207
20230810_15:14:17.327,82019F2E,4352,213
20230810_15:14:17.329,820198C1,322,210
20230810_15:14:17.330,82019EBA,4429,207
20230810_15:14:17.332,82019F2E,4353,213
20230810_15:14:17.333,82019EBA,4430,207
20230810_15:14:17.335,82019F2E,4354,213
20230810_15:14:17.338,820198C1,324,210
20230810_15:14:17.341,82019EBA,4431,207
20230810_15:14:17.343,820198C1,325,210
20230810_15:14:17.344,82019EBA,4432,207
20230810_15:14:17.346,82019F2E,4356,216
20230810_15:14:17.348,820198C1,326,210
20230810_15:14:17.350,82019EBA,4433,204
20230810_15:14:17.353,820198C1,327,210
20230810_15:14:17.357,82019EBA,4434,204
20230810_15:14:17.359,820198C1,328,210
20230810_15:14:17.361,82019EBA,4435,204
20230810_15:14:17.366,82019EBA,4436,204
20230810_15:14:17.368,82019EBA,4437,204
20230810_15:14:17.370,82019EBA,4438,204
20230810_15:14:17.374,82019EBA,4439,201
20230810_15:14:17.376,820198C1,334,210
20230810_15:14:17.377,820198C1,335,210
20230810_15:14:17.379,820198C1,336,207
20230810_15:14:17.380,820198C1,337,207
20230810_15:14:17.383,820198C1,338,207
20230810_15:14:18.799,82019F2E,4368,213
20230810_15:14:18.801,820198C1,339,207
20230810_15:14:18.802,82019F2E,4369,213
20230810_15:14:18.803,82019F2E,4370,213
20230810_15:14:18.806,820198C1,341,207
20230810_15:14:18.808,82019F2E,4371,213
20230810_15:14:18.810,820198C1,342,210
20230810_15:14:18.811,82019F2E,4372,213
20230810_15:14:18.812,82019EBA,4448,204
20230810_15:14:18.814,820198C1,343,207
20230810_15:14:18.816,82019F2E,4373,213
20230810_15:14:18.819,820198C1,344,210
20230810_15:14:18.821,82019F2E,4374,213
20230810_15:14:18.825,82019F2E,4375,213
20230810_15:14:18.826,82019EBA,4451,201
20230810_15:14:18.828,82019EBA,4452,204
20230810_15:14:18.829,820198C1,347,210
20230810_15:14:18.831,82019F2E,4377,216
20230810_15:14:18.832,82019EBA,4453,204
20230810_15:14:18.834,820198C1,348,207
20230810_15:14:18.835,82019F2E,4378,213
20230810_15:14:18.836,82019EBA,4454,204
20230810_15:14:18.838,820198C1,349,207
20230810_15:14:18.840,82019F2E,4379,213
20230810_15:14:18.842,82019EBA,4455,204
20230810_15:14:18.843,820198C1,350,207
20230810_15:14:18.845,82019F2E,4380,213
20230810_15:14:18.847,82019EBA,4456,204
20230810_15:14:18.849,82019F2E,4381,213
20230810_15:14:18.851,82019EBA,4457,204
20230810_15:14:18.852,820198C1,352,210
20230810_15:14:18.855,82019F2E,4382,213
20230810_15:14:18.858,82019EBA,4458,204
20230810_15:14:18.860,820198C1,353,207
20230810_15:14:18.862,82019F2E,4383,213
20230810_15:14:18.864,82019EBA,4459,201
20230810_15:14:18.865,820198C1,354,207
20230810_15:14:18.867,82019F2E,4384,213
20230810_15:14:18.869,82019EBA,4460,204
20230810_15:14:18.873,820198C1,355,207
20230810_15:14:18.875,82019F2E,4385,213
20230810_15:14:18.877,82019EBA,4461,204
20230810_15:14:18.879,820198C1,356,207
20230810_15:14:18.880,82019F2E,4386,213
20230810_15:14:18.882,82019EBA,4462,201
20230810_15:14:18.885,82019F2E,4387,213
20230810_15:14:19.129,82019EBA,4463,204
20230810_15:14:19.137,82019F2E,4388,213
20230810_15:14:19.139,82019EBA,4464,204
20230810_15:14:19.141,82019F2E,4389,213
20230810_15:14:19.142,820198C1,360,207
20230810_15:14:19.144,82019F2E,4390,213
20230810_15:14:19.146,820198C1,361,207
20230810_15:14:19.147,82019F2E,4391,213
20230810_15:14:20.106,82019EBA,4467,204
20230810_15:14:20.108,82019F2E,4392,213
20230810_15:14:20.109,820198C1,363,207
20230810_15:14:20.111,82019EBA,4468,204
20230810_15:14:20.112,82019F2E,4393,213
20230810_15:14:20.113,820198C1,364,210
20230810_15:14:20.115,82019EBA,4469,204
20230810_15:14:20.117,82019F2E,4394,213
20230810_15:14:20.119,820198C1,365,207
20230810_15:14:20.121,82019EBA,4470,204
20230810_15:14:20.122,82019F2E,4395,213
20230810_15:14:20.125,82019EBA,4471,204
20230810_15:14:20.126,82019F2E,4396,213
20230810_15:14:20.129,82019EBA,4472,201
20230810_15:14:20.131,82019F2E,4397,213
20230810_15:14:20.133,82019EBA,4473,204
20230810_15:14:20.134,82019F2E,4398,213
20230810_15:14:20.136,82019EBA,4474,204
20230810_15:14:20.138,820198C1,370,207
20230810_15:14:20.139,82019EBA,4475,204
20230810_15:14:20.141,82019EBA,4476,204
20230810_15:14:20.143,82019F2E,4401,213
20230810_15:14:20.144,82019EBA,4477,204
20230810_15:14:20.146,820198C1,373,207
20230810_15:14:20.148,82019EBA,4478,204
20230810_15:14:20.150,820198C1,374,210
20230810_15:14:20.151,82019EBA,4479,204
20230810_15:14:25.146,820198C1,375,207
20230810_15:14:25.148,820198C1,376,210
