20230810_13:46:59.150
82019F2E,207
20230810_13:46:59.163
82019F2E,204
20230810_13:46:59.169
82019F2E,204
20230810_13:46:59.184
82019F2E,201
20230810_13:46:59.190
82019F2E,201
20230810_13:46:59.198
82019F2E,207
20230810_13:46:59.205
82019F2E,207
20230810_13:46:59.210
82019F2E,210
20230810_13:46:59.210
82019F2E,207
20230810_13:46:59.210
82019F2E,207
20230810_13:46:59.226
82019F2E,204
20230810_13:47:02.089
82019F2E,207
20230810_13:47:02.089
820198C1,183
20230810_13:47:02.089
82019F2E,195
20230810_13:47:02.089
82019EBA,180
20230810_13:47:02.089
820198C1,186
20230810_13:47:02.089
82019F2E,195
20230810_13:47:02.089
82019EBA,180
20230810_13:47:02.089
820198C1,186
20230810_13:47:02.089
82019F2E,195
20230810_13:47:02.089
82019EBA,174
20230810_13:47:02.089
82019F2E,192
20230810_13:47:02.089
820198C1,174
20230810_13:47:02.089
82019F2E,186
20230810_13:47:02.089
82019EBA,168
20230810_13:47:02.089
82019F2E,186
20230810_13:47:02.089
820198C1,168
20230810_13:47:02.089
82019F2E,186
20230810_13:47:02.089
820198C1,168
20230810_13:47:02.089
82019F2E,186
20230810_13:47:02.089
820198C1,171
20230810_13:47:02.089
82019F2E,192
20230810_13:47:02.090
820198C1,174
20230810_13:47:02.090
82019EBA,174
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
820198C1,186
20230810_13:47:02.090
82019EBA,177
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,177
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
82019EBA,180
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
82019EBA,180
20230810_13:47:02.090
82019F2E,198
20230810_13:47:02.090
820198C1,192
20230810_13:47:02.090
82019EBA,180
20230810_13:47:02.090
82019F2E,201
20230810_13:47:02.090
820198C1,192
20230810_13:47:02.090
82019EBA,180
20230810_13:47:02.090
820198C1,192
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,201
20230810_13:47:02.090
820198C1,189
20230810_13:47:02.090
82019F2E,204
20230810_13:47:02.090
820198C1,186
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,198
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,201
20230810_13:47:02.090
820198C1,186
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,201
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,198
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,195
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
82019F2E,198
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.090
82019EBA,183
20230810_13:47:02.090
820198C1,183
20230810_13:47:02.091
82019F2E,198
20230810_13:47:02.091
82019EBA,183
20230810_13:47:02.091
82019F2E,198
20230810_13:47:02.091
820198C1,183
20230810_13:47:02.091
82019F2E,198
20230810_13:47:02.091
820198C1,183
20230810_13:47:02.091
82019F2E,198
20230810_13:47:02.091
820198C1,183
20230810_13:47:02.091
82019F2E,195
20230810_13:47:02.091
820198C1,183
20230810_13:47:02.091
82019F2E,198
20230810_13:47:02.091
820198C1,183
20230810_13:47:02.091
82019F2E,195
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,186
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,186
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,186
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,186
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019F2E,195
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019EBA,180
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,186
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019EBA,183
20230810_13:47:05.614
820198C1,183
20230810_13:47:05.614
82019F2E,198
20230810_13:47:05.614
82019EBA,183
20230810_13:47:06.826
82019F2E,198
20230810_13:47:06.826
82019EBA,183
20230810_13:47:06.826
820198C1,183
20230810_13:47:06.826
82019F2E,198
20230810_13:47:06.826
82019EBA,183
