20231011_15:30:28.221,82019F2E,4012,150,0,
20231011_15:30:28.317,82019F2E,4013,159,0,
20231011_15:30:28.413,82019F2E,4014,168,0,
20231011_15:30:28.508,82019F2E,4015,168,0,
20231011_15:30:28.604,82019F2E,4016,168,0,
20231011_15:30:28.673,82019F2E,4017,156,0,
20231011_15:30:28.780,82019F2E,4018,147,0,
20231011_15:30:28.875,82019F2E,4019,159,0,
20231011_15:30:28.972,82019F2E,4020,159,0,
20231011_15:30:29.067,82019F2E,4021,159,0,
20231011_15:30:29.141,82019F2E,4022,156,0,
20231011_15:30:29.239,82019F2E,4023,156,0,
20231011_15:30:29.340,82019F2E,4024,153,0,
20231011_15:30:29.452,82019F2E,4025,156,0,
20231011_15:30:29.548,82019F2E,4026,159,0,
20231011_15:30:29.644,82019F2E,4027,159,0,
20231011_15:30:29.739,82019F2E,4028,162,0,
20231011_15:30:29.835,82019F2E,4029,162,0,
20231011_15:30:29.931,82019F2E,4030,162,0,
20231011_15:30:30.024,82019F2E,4031,162,0,
20231011_15:30:30.107,82019F2E,4032,162,0,
20231011_15:30:30.203,82019F2E,4033,162,0,
20231011_15:30:30.291,82019F2E,4034,159,0,
20231011_15:30:30.391,82019F2E,4035,159,0,
20231011_15:30:30.490,82019F2E,4036,156,0,
20231011_15:30:30.574,82019F2E,4037,156,0,
20231011_15:30:30.682,82019F2E,4038,156,0,
20231011_15:30:30.777,82019F2E,4039,156,0,
20231011_15:30:30.858,82019F2E,4040,156,0,
20231011_15:30:30.954,82019F2E,4041,156,0,
20231011_15:30:31.049,82019F2E,4042,156,0,
20231011_15:30:31.145,82019F2E,4043,156,0,
20231011_15:30:31.241,82019F2E,4044,156,0,
20231011_15:30:31.308,82019F2E,4045,159,0,
20231011_15:30:31.418,82019F2E,4046,156,0,
20231011_15:30:31.513,82019F2E,4047,156,0,
20231011_15:30:31.609,82019F2E,4048,156,0,
20231011_15:30:31.720,82019F2E,4049,159,0,
