20230724_18:50:25.380
82019A80,150
20230724_18:50:25.383
82019A80,153
20230724_18:50:26.018
82019A80,150
20230724_18:50:26.229
82019CF3,111
20230724_18:50:26.686
82019A80,150
20230724_18:50:26.874
82019CF3,117
20230724_18:50:27.349
82019A80,123
20230724_18:50:27.541
82019CF3,123
20230724_18:50:27.996
82019CF3,120
20230724_18:50:29.220
82019CF3,111
20230724_18:50:29.403
82019A80,132
20230724_18:50:29.816
82019CF3,105
20230724_18:50:30.019
82019A80,132
20230724_18:50:30.435
82019CF3,105
20230724_18:50:30.643
82019A80,132
20230724_18:50:31.035
82019CF3,108
20230724_18:50:31.298
82019A80,135
20230724_18:50:31.645
82019CF3,108
20230724_18:50:32.246
82019CF3,105
20230724_18:50:32.612
82019A80,135
20230724_18:50:32.866
82019CF3,105
20230724_18:50:33.275
82019A80,138
20230724_18:50:33.936
82019A80,132
20230724_18:50:34.123
82019CF3,108
20230724_18:50:34.680
82019CF3,105
20230724_18:50:35.242
82019A80,132
20230724_18:50:35.903
82019A80,132
20230724_18:50:36.508
82019CF3,111
20230724_18:50:36.690
82019A80,132
20230724_18:50:37.110
82019CF3,105
20230724_18:50:37.297
82019A80,132
20230724_18:50:37.879
82019A80,138
20230724_18:50:38.538
82019A80,138
20230724_18:50:38.937
82019CF3,99
20230724_18:50:39.200
82019A80,135
20230724_18:50:39.544
82019CF3,99
20230724_18:50:39.864
82019A80,144
20230724_18:50:40.157
82019CF3,132
20230724_18:50:40.512
82019A80,159
20230724_18:50:41.179
82019A80,147
20230724_18:50:41.826
82019A80,147
20230724_18:50:42.487
82019A80,144
20230724_18:50:43.175
82019CF3,93
20230724_18:50:43.820
82019A80,144
20230724_18:50:44.386
82019CF3,87
20230724_18:50:44.596
82019A80,144
20230724_18:50:45.128
82019A80,150
20230724_18:50:45.791
82019A80,150
20230724_18:50:46.456
82019A80,153
20230724_18:50:47.120
82019A80,150
20230724_18:50:47.438
82019CF3,84
20230724_18:50:47.772
82019A80,150
20230724_18:50:48.044
82019CF3,84
20230724_18:50:48.444
82019A80,150
