20230810_15:08:30.988,820198C1,177
20230810_15:08:30.992,82019F2E,150
20230810_15:08:30.999,820198C1,177
20230810_15:08:31.001,82019F2E,171
20230810_15:08:31.002,820198C1,177
20230810_15:08:31.004,82019F2E,201
20230810_15:08:31.005,820198C1,168
20230810_15:08:31.008,82019F2E,213
20230810_15:08:31.010,820198C1,150
20230810_15:08:31.015,82019EBA,213
20230810_15:08:31.017,82019F2E,219
20230810_15:08:31.018,820198C1,135
20230810_15:08:31.020,82019EBA,213
20230810_15:08:31.021,820198C1,132
20230810_15:08:31.022,82019EBA,216
20230810_15:08:31.023,82019F2E,219
20230810_15:08:31.577,820198C1,153
20230810_15:08:31.579,82019EBA,213
20230810_15:08:31.581,82019F2E,219
20230810_15:08:31.582,820198C1,162
20230810_15:08:31.584,82019EBA,213
20230810_15:08:31.586,82019F2E,219
20230810_15:08:31.588,820198C1,162
20230810_15:08:31.589,82019EBA,213
20230810_15:08:31.591,82019F2E,219
20230810_15:08:31.592,820198C1,141
20230810_15:08:31.594,82019EBA,213
20230810_15:08:31.596,82019F2E,219
20230810_15:08:31.597,820198C1,159
20230810_15:08:31.600,82019EBA,216
20230810_15:08:31.601,82019F2E,216
20230810_15:08:31.603,82019EBA,213
20230810_15:08:31.605,82019F2E,219
20230810_15:08:31.606,820198C1,153
20230810_15:08:31.608,82019EBA,216
20230810_15:08:31.609,82019F2E,219
20230810_15:08:31.611,820198C1,147
20230810_15:08:31.613,82019EBA,213
20230810_15:08:31.614,82019F2E,219
20230810_15:08:31.616,820198C1,144
20230810_15:08:33.180,82019EBA,213
20230810_15:08:33.181,82019F2E,219
20230810_15:08:33.183,820198C1,144
20230810_15:08:33.184,82019EBA,213
20230810_15:08:33.186,82019F2E,219
20230810_15:08:33.188,820198C1,147
20230810_15:08:33.190,82019F2E,219
20230810_15:08:33.191,820198C1,150
20230810_15:08:33.193,82019EBA,213
20230810_15:08:33.195,820198C1,153
20230810_15:08:33.197,82019EBA,213
20230810_15:08:33.198,82019EBA,213
20230810_15:08:33.200,820198C1,156
20230810_15:08:33.201,82019EBA,216
20230810_15:08:33.203,820198C1,156
20230810_15:08:33.204,82019EBA,216
20230810_15:08:33.206,82019F2E,219
20230810_15:08:33.207,82019F2E,219
20230810_15:08:33.209,82019EBA,213
20230810_15:08:33.211,820198C1,156
20230810_15:08:33.213,82019EBA,213
20230810_15:08:33.214,820198C1,159
20230810_15:08:33.216,82019EBA,213
20230810_15:08:33.217,820198C1,159
20230810_15:08:33.219,82019EBA,213
20230810_15:08:33.221,820198C1,159
20230810_15:08:33.224,82019EBA,213
20230810_15:08:33.226,820198C1,159
20230810_15:08:33.228,82019F2E,219
20230810_15:08:33.230,82019EBA,213
20230810_15:08:33.231,820198C1,159
20230810_15:08:33.233,82019F2E,219
20230810_15:08:33.234,82019EBA,213
20230810_15:08:33.235,82019F2E,219
20230810_15:08:33.237,82019EBA,213
20230810_15:08:33.238,82019F2E,219
20230810_15:08:33.239,82019EBA,216
20230810_15:08:33.241,82019F2E,219
20230810_15:08:33.242,82019EBA,213
20230810_15:08:33.245,82019F2E,219
20230810_15:08:33.246,820198C1,147
20230810_15:08:33.248,82019F2E,219
20230810_15:08:33.548,82019EBA,213
20230810_15:08:33.548,82019F2E,219
20230810_15:08:33.551,820198C1,159
20230810_15:08:33.554,82019F2E,219
20230810_15:08:33.556,820198C1,159
20230810_15:08:33.557,82019EBA,213
20230810_15:08:33.560,82019F2E,219
20230810_15:08:33.561,820198C1,156
20230810_15:08:33.563,82019EBA,213
20230810_15:08:33.565,82019F2E,219
20230810_15:08:33.566,820198C1,159
20230810_15:08:33.568,82019EBA,213
20230810_15:08:33.989,82019F2E,219
20230810_15:08:34.002,82019EBA,213
20230810_15:08:34.004,82019F2E,219
20230810_15:08:34.005,820198C1,156
20230810_15:08:34.007,82019EBA,213
20230810_15:08:34.009,82019F2E,219
20230810_15:08:34.011,820198C1,156
20230810_15:08:34.012,82019EBA,213
20230810_15:08:34.014,82019F2E,219
20230810_15:08:34.016,82019EBA,213
20230810_15:08:34.018,82019F2E,219
20230810_15:08:34.019,820198C1,156
20230810_15:08:34.020,82019EBA,213
20230810_15:08:34.022,82019F2E,219
20230810_15:08:34.023,820198C1,156
20230810_15:08:35.881,82019EBA,213
20230810_15:08:35.882,820198C1,153
20230810_15:08:35.885,82019EBA,213
20230810_15:08:35.887,82019F2E,219
20230810_15:08:35.889,820198C1,153
20230810_15:08:35.890,82019EBA,213
20230810_15:08:35.892,82019F2E,219
20230810_15:08:35.894,820198C1,153
20230810_15:08:35.895,82019EBA,213
20230810_15:08:35.897,82019F2E,219
20230810_15:08:35.899,82019EBA,216
20230810_15:08:35.900,82019F2E,219
20230810_15:08:35.901,820198C1,153
20230810_15:08:35.903,82019EBA,213
20230810_15:08:35.905,82019F2E,219
20230810_15:08:35.906,82019EBA,213
20230810_15:08:35.908,82019F2E,219
20230810_15:08:35.910,820198C1,153
20230810_15:08:35.912,82019EBA,213
20230810_15:08:35.913,82019F2E,219
20230810_15:08:35.915,820198C1,150
20230810_15:08:35.917,82019EBA,213
20230810_15:08:35.918,820198C1,153
20230810_15:08:35.920,82019F2E,219
20230810_15:08:35.922,820198C1,150
20230810_15:08:35.923,82019EBA,213
20230810_15:08:35.925,82019F2E,219
20230810_15:08:35.927,820198C1,153
20230810_15:08:35.929,82019EBA,213
20230810_15:08:35.930,82019F2E,219
20230810_15:08:35.932,820198C1,150
20230810_15:08:35.934,82019EBA,213
20230810_15:08:35.935,82019F2E,219
20230810_15:08:35.937,820198C1,150
20230810_15:08:35.939,82019EBA,213
20230810_15:08:35.940,82019F2E,219
20230810_15:08:35.942,820198C1,150
20230810_15:08:35.945,82019EBA,216
20230810_15:08:35.946,82019F2E,219
20230810_15:08:35.948,820198C1,150
20230810_15:08:35.949,82019EBA,216
20230810_15:08:35.951,82019F2E,219
20230810_15:08:35.952,82019EBA,213
20230810_15:08:35.954,82019F2E,219
20230810_15:08:35.955,82019F2E,219
20230810_15:08:35.957,82019EBA,216
20230810_15:08:35.960,82019EBA,213
20230810_15:08:35.963,820198C1,150
20230810_15:08:35.964,82019EBA,213
20230810_15:08:35.966,82019EBA,213
20230810_15:08:35.967,82019F2E,219
20230810_15:08:35.969,82019EBA,213
20230810_15:08:35.970,82019F2E,219
20230810_15:08:35.971,820198C1,147
20230810_15:08:36.749,820198C1,144
20230810_15:08:36.752,82019F2E,219
20230810_15:08:36.753,820198C1,147
20230810_15:08:36.757,820198C1,144
20230810_15:08:36.758,82019F2E,219
20230810_15:08:36.760,820198C1,144
20230810_15:08:36.764,820198C1,144
20230810_15:08:36.766,82019EBA,213
20230810_15:08:36.768,82019EBA,216
20230810_15:08:36.771,82019EBA,216
20230810_15:08:36.773,820198C1,141
20230810_15:08:36.775,82019F2E,219
20230810_15:08:36.776,820198C1,141
20230810_15:08:36.778,82019EBA,213
20230810_15:08:36.780,82019EBA,216
20230810_15:08:36.782,820198C1,141
20230810_15:08:36.784,82019EBA,213
20230810_15:08:37.388,820198C1,141
20230810_15:08:37.391,82019EBA,213
20230810_15:08:37.392,820198C1,141
20230810_15:08:37.393,82019EBA,216
20230810_15:08:37.396,820198C1,141
20230810_15:08:37.397,820198C1,144
20230810_15:08:37.398,82019EBA,213
20230810_15:08:37.401,820198C1,141
20230810_15:08:37.402,82019EBA,213
20230810_15:08:37.404,820198C1,141
20230810_15:08:37.406,82019EBA,216
20230810_15:08:37.408,820198C1,144
20230810_15:08:37.410,82019F2E,219
20230810_15:08:37.411,820198C1,141
20230810_15:08:37.413,82019F2E,219
20230810_15:08:38.359,820198C1,141
20230810_15:08:38.359,82019F2E,219
20230810_15:08:38.359,820198C1,141
20230810_15:08:38.359,82019F2E,219
20230810_15:08:38.359,820198C1,141
20230810_15:08:38.359,82019F2E,219
20230810_15:08:38.375,820198C1,141
20230810_15:08:38.377,82019F2E,219
20230810_15:08:38.378,820198C1,141
20230810_15:08:38.384,82019F2E,219
20230810_15:08:38.395,820198C1,141
20230810_15:08:38.404,82019F2E,219
20230810_15:08:38.407,820198C1,141
20230810_15:08:38.409,82019F2E,219
20230810_15:08:38.412,820198C1,138
20230810_15:08:38.414,82019EBA,213
20230810_15:08:38.416,820198C1,138
20230810_15:08:38.418,82019EBA,213
20230810_15:08:38.419,820198C1,141
20230810_15:08:38.421,82019EBA,213
20230810_15:08:38.423,820198C1,138
20230810_15:08:38.425,82019EBA,213
20230810_15:08:38.427,820198C1,132
20230810_15:08:38.429,82019F2E,219
20230810_15:08:38.431,820198C1,135
20230810_15:08:39.347,82019F2E,219
20230810_15:08:39.348,820198C1,141
20230810_15:08:39.350,82019F2E,219
20230810_15:08:39.351,82019F2E,219
20230810_15:08:39.353,82019F2E,219
20230810_15:08:39.355,82019F2E,219
20230810_15:08:39.357,82019EBA,213
20230810_15:08:39.359,82019F2E,219
20230810_15:08:39.362,820198C1,144
20230810_15:08:39.364,82019EBA,213
20230810_15:08:39.366,820198C1,144
20230810_15:08:39.367,82019EBA,216
20230810_15:08:39.369,82019F2E,219
20230810_15:08:39.370,82019EBA,213
20230810_15:08:39.372,820198C1,147
20230810_15:08:39.375,82019EBA,213
20230810_15:08:39.377,820198C1,156
20230810_15:08:39.379,82019F2E,219
20230810_15:08:39.380,82019EBA,216
20230810_15:08:39.381,820198C1,168
20230810_15:08:39.383,82019F2E,219
20230810_15:08:39.385,82019EBA,213
20230810_15:08:40.440,820198C1,159
20230810_15:08:40.442,82019F2E,216
20230810_15:08:40.443,82019EBA,216
20230810_15:08:40.445,820198C1,162
20230810_15:08:40.446,82019F2E,216
20230810_15:08:40.447,82019EBA,213
20230810_15:08:40.449,820198C1,159
20230810_15:08:40.451,82019F2E,219
20230810_15:08:40.453,82019EBA,213
20230810_15:08:40.455,820198C1,162
20230810_15:08:40.456,82019F2E,219
20230810_15:08:40.458,82019EBA,213
20230810_15:08:40.461,820198C1,168
20230810_15:08:40.463,82019F2E,219
20230810_15:08:40.464,82019EBA,213
20230810_15:08:40.466,820198C1,132
20230810_15:08:40.469,82019F2E,219
20230810_15:08:40.470,82019EBA,213
20230810_15:08:40.472,820198C1,153
20230810_15:08:40.473,82019F2E,219
20230810_15:08:40.476,82019EBA,213
20230810_15:08:40.478,82019F2E,219
20230810_15:08:40.480,82019EBA,213
20230810_15:08:40.481,820198C1,150
20230810_15:08:40.482,82019F2E,219
20230810_15:08:40.484,82019EBA,213
20230810_15:08:40.486,820198C1,150
20230810_15:08:40.487,82019F2E,219
20230810_15:08:40.488,82019EBA,213
20230810_15:08:40.490,820198C1,147
20230810_15:08:40.493,82019F2E,219
20230810_15:08:40.496,820198C1,150
20230810_15:08:40.497,82019F2E,219
20230810_15:08:40.498,82019EBA,213
20230810_15:08:40.499,820198C1,150
20230810_15:08:40.501,82019F2E,219
20230810_15:08:42.160,82019EBA,213
20230810_15:08:42.161,820198C1,150
20230810_15:08:42.162,82019F2E,219
20230810_15:08:42.164,82019EBA,213
20230810_15:08:42.165,820198C1,150
20230810_15:08:42.167,82019F2E,219
20230810_15:08:42.169,82019EBA,213
20230810_15:08:42.171,82019F2E,219
20230810_15:08:42.172,82019EBA,213
20230810_15:08:42.174,820198C1,147
20230810_15:08:42.176,82019F2E,219
20230810_15:08:42.177,82019EBA,213
20230810_15:08:42.179,820198C1,147
20230810_15:08:42.181,82019F2E,219
20230810_15:08:42.182,82019EBA,213
20230810_15:08:42.183,820198C1,147
20230810_15:08:42.184,82019F2E,219
20230810_15:08:42.185,82019EBA,213
20230810_15:08:42.185,820198C1,144
20230810_15:08:42.185,82019F2E,219
20230810_15:08:42.191,82019EBA,213
20230810_15:08:42.194,82019F2E,219
20230810_15:08:42.196,82019EBA,213
20230810_15:08:42.198,82019F2E,219
20230810_15:08:42.200,82019EBA,213
20230810_15:08:42.201,82019F2E,219
20230810_15:08:42.203,82019EBA,213
20230810_15:08:42.204,82019F2E,219
20230810_15:08:42.205,820198C1,150
20230810_15:08:42.207,82019F2E,219
20230810_15:08:42.210,820198C1,150
20230810_15:08:42.212,82019F2E,219
20230810_15:08:42.213,820198C1,150
20230810_15:08:42.215,82019F2E,219
20230810_15:08:42.216,820198C1,150
20230810_15:08:42.218,82019EBA,213
20230810_15:08:42.218,82019F2E,219
20230810_15:08:42.218,820198C1,147
20230810_15:08:42.224,82019EBA,213
20230810_15:08:42.226,82019F2E,219
20230810_15:08:42.228,820198C1,150
20230810_15:08:42.229,82019EBA,213
20230810_15:08:42.231,82019F2E,219
20230810_15:08:42.232,820198C1,150
20230810_15:08:42.233,82019EBA,216
20230810_15:08:42.235,82019F2E,219
20230810_15:08:42.237,820198C1,147
20230810_15:08:42.238,82019EBA,213
20230810_15:08:42.240,82019F2E,219
20230810_15:08:42.243,82019EBA,213
20230810_15:08:42.245,82019F2E,219
20230810_15:08:42.247,82019EBA,213
20230810_15:08:42.248,82019F2E,219
20230810_15:08:42.250,82019EBA,213
20230810_15:08:43.154,82019F2E,219
20230810_15:08:43.155,82019F2E,219
20230810_15:08:43.157,82019EBA,213
20230810_15:08:43.158,820198C1,144
20230810_15:08:43.160,82019EBA,216
20230810_15:08:43.161,820198C1,141
20230810_15:08:43.162,82019EBA,213
20230810_15:08:43.164,82019F2E,219
20230810_15:08:43.166,82019EBA,213
20230810_15:08:43.168,820198C1,132
20230810_15:08:43.171,82019EBA,213
20230810_15:08:43.172,820198C1,129
20230810_15:08:43.178,82019EBA,213
20230810_15:08:43.180,82019F2E,219
20230810_15:08:43.181,82019EBA,213
20230810_15:08:43.183,82019F2E,219
20230810_15:08:43.185,82019EBA,213
20230810_15:08:43.187,820198C1,132
20230810_15:08:43.189,82019F2E,219
20230810_15:08:43.193,82019EBA,213
20230810_15:08:43.194,820198C1,132
20230810_15:08:43.196,82019F2E,219
20230810_15:08:43.198,82019EBA,213
20230810_15:08:43.200,820198C1,132
20230810_15:08:43.201,82019F2E,219
20230810_15:08:43.203,82019EBA,216
20230810_15:08:43.205,820198C1,132
20230810_15:08:45.171,82019F2E,219
20230810_15:08:45.173,82019EBA,213
20230810_15:08:45.177,820198C1,132
20230810_15:08:45.179,82019EBA,213
20230810_15:08:45.180,820198C1,132
20230810_15:08:45.183,82019EBA,213
20230810_15:08:45.185,820198C1,135
20230810_15:08:45.186,82019EBA,213
20230810_15:08:45.188,82019F2E,219
20230810_15:08:45.191,82019EBA,216
20230810_15:08:45.194,820198C1,135
20230810_15:08:45.196,82019F2E,219
20230810_15:08:45.197,82019EBA,213
20230810_15:08:45.199,820198C1,135
20230810_15:08:45.202,82019F2E,219
20230810_15:08:45.204,82019EBA,213
20230810_15:08:45.207,820198C1,135
20230810_15:08:45.210,82019EBA,213
20230810_15:08:45.213,82019F2E,219
20230810_15:08:45.215,82019EBA,213
20230810_15:08:45.217,82019F2E,219
20230810_15:08:45.219,82019EBA,213
20230810_15:08:45.220,82019F2E,219
20230810_15:08:45.222,82019F2E,219
20230810_15:08:45.226,820198C1,132
20230810_15:08:45.228,82019F2E,219
20230810_15:08:45.229,820198C1,132
20230810_15:08:45.231,82019F2E,219
20230810_15:08:45.233,820198C1,132
20230810_15:08:45.236,820198C1,144
20230810_15:08:45.238,82019EBA,216
20230810_15:08:45.242,82019F2E,219
20230810_15:08:45.244,820198C1,150
20230810_15:08:45.246,82019EBA,216
20230810_15:08:45.248,82019F2E,219
20230810_15:08:45.249,820198C1,168
20230810_15:08:45.251,82019EBA,213
20230810_15:08:45.253,82019F2E,219
20230810_15:08:45.254,820198C1,150
20230810_15:08:45.257,82019F2E,219
20230810_15:08:45.260,820198C1,156
20230810_15:08:45.261,82019EBA,213
20230810_15:08:45.263,82019F2E,219
20230810_15:08:45.264,82019EBA,213
20230810_15:08:45.266,82019F2E,219
20230810_15:08:45.267,820198C1,147
20230810_15:08:45.268,82019F2E,219
20230810_15:08:45.270,82019EBA,216
20230810_15:08:45.271,82019EBA,216
20230810_15:08:45.273,82019F2E,219
20230810_15:08:45.277,820198C1,171
20230810_15:08:45.278,82019EBA,213
20230810_15:08:45.279,82019F2E,219
20230810_15:08:45.280,820198C1,174
20230810_15:08:45.282,82019F2E,219
20230810_15:08:45.283,820198C1,174
20230810_15:08:48.033,82019EBA,213
20230810_15:08:48.034,82019F2E,219
20230810_15:08:48.036,820198C1,162
20230810_15:08:48.038,82019EBA,210
20230810_15:08:48.042,82019F2E,216
20230810_15:08:48.044,820198C1,186
20230810_15:08:48.045,82019EBA,210
20230810_15:08:48.047,82019F2E,219
20230810_15:08:48.049,820198C1,180
20230810_15:08:48.051,82019EBA,210
20230810_15:08:48.053,82019F2E,219
20230810_15:08:48.055,82019EBA,210
20230810_15:08:48.058,82019F2E,219
20230810_15:08:48.060,820198C1,174
20230810_15:08:48.062,82019EBA,210
20230810_15:08:48.064,82019F2E,219
20230810_15:08:48.067,82019EBA,210
20230810_15:08:48.069,82019F2E,219
20230810_15:08:48.073,82019EBA,213
20230810_15:08:48.076,82019F2E,219
20230810_15:08:48.078,82019EBA,210
20230810_15:08:48.080,82019F2E,216
20230810_15:08:48.082,82019EBA,213
20230810_15:08:48.083,82019F2E,216
20230810_15:08:48.085,82019EBA,213
20230810_15:08:48.087,820198C1,144
20230810_15:08:48.088,82019EBA,210
20230810_15:08:48.093,820198C1,156
20230810_15:08:48.094,82019EBA,207
20230810_15:08:48.096,82019F2E,222
20230810_15:08:48.098,82019EBA,204
20230810_15:08:48.099,820198C1,138
20230810_15:08:48.103,82019EBA,207
20230810_15:08:48.104,820198C1,159
20230810_15:08:48.107,82019F2E,216
20230810_15:08:48.110,82019EBA,210
20230810_15:08:48.111,820198C1,162
20230810_15:08:48.112,82019F2E,216
20230810_15:08:48.113,82019EBA,210
20230810_15:08:48.115,82019F2E,213
20230810_15:08:48.116,82019EBA,216
20230810_15:08:48.118,82019F2E,216
20230810_15:08:48.119,82019EBA,213
20230810_15:08:48.121,82019F2E,213
20230810_15:08:48.126,820198C1,168
20230810_15:08:48.128,82019F2E,216
20230810_15:08:48.130,820198C1,168
20230810_15:08:48.132,820198C1,168
20230810_15:08:48.133,82019F2E,216
20230810_15:08:48.136,820198C1,168
20230810_15:08:48.137,82019F2E,216
20230810_15:08:48.139,820198C1,168
20230810_15:08:48.144,82019F2E,216
20230810_15:08:48.145,82019EBA,216
20230810_15:08:48.147,82019F2E,216
20230810_15:08:48.148,820198C1,174
20230810_15:08:48.149,82019EBA,213
20230810_15:08:48.150,82019F2E,216
20230810_15:08:48.152,820198C1,168
20230810_15:08:48.153,82019EBA,213
20230810_15:08:48.154,82019F2E,213
20230810_15:08:48.156,820198C1,171
20230810_15:08:48.160,82019EBA,213
20230810_15:08:48.161,82019F2E,213
20230810_15:08:48.162,820198C1,171
20230810_15:08:48.163,82019EBA,213
20230810_15:08:48.164,82019F2E,213
20230810_15:08:48.166,820198C1,174
20230810_15:08:48.167,82019EBA,213
20230810_15:08:48.168,820198C1,177
20230810_15:08:48.169,82019F2E,213
20230810_15:08:48.171,820198C1,177
20230810_15:08:48.172,82019EBA,213
20230810_15:08:48.176,82019F2E,213
20230810_15:08:48.177,820198C1,180
20230810_15:08:48.178,82019EBA,216
20230810_15:08:48.180,82019F2E,216
20230810_15:08:48.181,820198C1,174
20230810_15:08:48.182,82019EBA,216
20230810_15:08:48.183,82019F2E,216
20230810_15:08:48.184,82019F2E,216
20230810_15:08:48.186,820198C1,168
