20230810_14:58:40.393,82019F2E,216
20230810_14:58:40.395,82019F2E,216
20230810_14:58:40.397,820198C1,204
20230810_14:58:40.399,820198C1,201
20230810_14:58:40.400,82019F2E,216
20230810_14:58:40.402,820198C1,201
20230810_14:58:40.403,82019F2E,216
20230810_14:58:40.405,820198C1,204
20230810_14:58:40.406,82019F2E,216
20230810_14:58:40.408,820198C1,201
20230810_14:58:40.409,82019F2E,216
20230810_14:58:40.411,820198C1,204
20230810_14:58:40.412,820198C1,201
20230810_14:58:40.414,820198C1,204
20230810_14:58:40.416,820198C1,204
20230810_14:58:40.418,820198C1,204
20230810_14:58:40.669,820198C1,204
20230810_14:58:40.669,82019F2E,216
20230810_14:58:40.676,820198C1,207
20230810_14:58:40.677,82019F2E,216
20230810_14:58:40.679,82019F2E,210
20230810_14:58:41.092,82019F2E,210
20230810_14:58:41.097,82019F2E,213
20230810_14:58:41.099,82019F2E,216
20230810_14:58:41.101,82019F2E,219
20230810_14:58:41.103,820198C1,210
20230810_14:58:41.196,820198C1,210
20230810_14:58:41.296,820198C1,207
20230810_14:58:41.459,820198C1,207
20230810_14:58:41.474,820198C1,210
20230810_14:58:41.552,820198C1,204
20230810_14:58:44.393,820198C1,195
20230810_14:58:44.395,82019F2E,213
20230810_14:58:44.397,820198C1,195
20230810_14:58:44.398,82019F2E,216
20230810_14:58:44.400,820198C1,198
20230810_14:58:44.402,82019F2E,213
20230810_14:58:44.403,820198C1,192
20230810_14:58:44.405,82019F2E,213
20230810_14:58:44.406,820198C1,195
20230810_14:58:44.408,82019F2E,213
20230810_14:58:44.410,820198C1,198
20230810_14:58:44.412,82019F2E,213
20230810_14:58:44.414,820198C1,201
20230810_14:58:44.415,82019F2E,213
20230810_14:58:44.417,820198C1,198
20230810_14:58:44.418,82019F2E,213
20230810_14:58:44.419,820198C1,204
20230810_14:58:44.421,82019F2E,210
20230810_14:58:44.422,820198C1,195
20230810_14:58:44.424,82019F2E,213
20230810_14:58:44.426,820198C1,201
20230810_14:58:44.427,820198C1,207
20230810_14:58:44.429,82019F2E,207
20230810_14:58:44.431,82019F2E,204
20230810_14:58:44.433,820198C1,204
20230810_14:58:44.434,82019F2E,204
20230810_14:58:44.436,820198C1,201
20230810_14:58:44.438,82019F2E,204
20230810_14:58:44.440,820198C1,195
20230810_14:58:44.441,82019F2E,210
20230810_14:58:44.443,820198C1,201
20230810_14:58:44.445,82019F2E,210
20230810_14:58:44.447,820198C1,192
20230810_14:58:44.449,82019F2E,210
20230810_14:58:44.451,820198C1,195
20230810_14:58:44.452,82019F2E,210
20230810_14:58:44.453,820198C1,201
20230810_14:58:44.455,82019F2E,210
20230810_14:58:44.456,82019F2E,210
20230810_14:58:44.458,820198C1,204
20230810_14:58:44.459,82019F2E,210
20230810_14:58:44.461,820198C1,201
20230810_14:58:44.463,82019F2E,210
20230810_14:58:44.464,82019F2E,207
20230810_14:58:44.466,820198C1,201
20230810_14:58:44.468,82019F2E,210
20230810_14:58:44.469,820198C1,201
20230810_14:58:44.471,82019F2E,210
20230810_14:58:44.472,820198C1,201
20230810_14:58:44.474,82019F2E,207
20230810_14:58:44.475,82019F2E,210
20230810_14:58:44.477,820198C1,204
20230810_14:58:44.479,82019F2E,207
20230810_14:58:44.481,820198C1,201
20230810_14:58:44.483,82019F2E,207
20230810_14:58:44.485,820198C1,201
20230810_14:58:44.487,82019F2E,207
20230810_14:58:44.488,820198C1,201
20230810_14:58:44.490,82019F2E,207
20230810_14:58:44.491,820198C1,201
20230810_14:58:44.492,82019F2E,207
20230810_14:58:44.493,820198C1,201
20230810_14:58:44.495,82019F2E,207
20230810_14:58:44.497,820198C1,204
20230810_14:58:44.598,82019F2E,207
20230810_14:58:44.599,820198C1,201
20230810_14:58:44.601,82019F2E,207
20230810_14:58:44.603,820198C1,204
20230810_14:58:44.604,82019F2E,207
20230810_14:58:46.493,820198C1,204
20230810_14:58:46.494,82019F2E,210
20230810_14:58:46.496,820198C1,204
20230810_14:58:46.497,82019F2E,207
20230810_14:58:46.499,820198C1,204
20230810_14:58:46.503,82019F2E,210
20230810_14:58:46.505,820198C1,204
20230810_14:58:46.507,82019F2E,207
20230810_14:58:46.508,820198C1,201
20230810_14:58:46.510,82019F2E,207
20230810_14:58:46.514,82019F2E,207
20230810_14:58:46.516,820198C1,201
20230810_14:58:46.518,82019F2E,207
20230810_14:58:46.522,82019F2E,210
20230810_14:58:46.525,82019F2E,207
20230810_14:58:46.527,82019F2E,210
20230810_14:58:46.530,82019F2E,207
20230810_14:58:46.533,82019F2E,207
20230810_14:58:46.534,82019F2E,216
20230810_14:58:46.536,820198C1,204
20230810_14:58:46.538,820198C1,201
20230810_14:58:46.540,820198C1,201
20230810_14:58:46.541,820198C1,201
20230810_14:58:46.543,82019F2E,207
20230810_14:58:46.547,820198C1,204
20230810_14:58:46.549,820198C1,201
20230810_14:58:46.551,82019F2E,207
20230810_14:58:46.553,820198C1,201
20230810_14:58:46.555,82019F2E,207
20230810_14:58:46.556,82019F2E,207
20230810_14:58:46.558,82019F2E,207
20230810_14:58:46.571,820198C1,201
20230810_14:58:47.660,82019F2E,207
20230810_14:58:47.662,820198C1,201
20230810_14:58:47.663,82019F2E,207
20230810_14:58:47.664,820198C1,201
20230810_14:58:47.666,82019F2E,207
20230810_14:58:47.667,820198C1,201
20230810_14:58:47.668,82019F2E,210
20230810_14:58:47.670,820198C1,204
20230810_14:58:47.672,820198C1,201
20230810_14:58:47.674,82019F2E,207
20230810_14:58:47.675,82019F2E,207
20230810_14:58:47.677,820198C1,201
20230810_14:58:47.679,82019F2E,207
20230810_14:58:47.681,820198C1,201
20230810_14:58:47.682,82019F2E,207
20230810_14:58:47.683,820198C1,201
20230810_14:58:47.685,82019F2E,207
20230810_14:58:47.686,820198C1,201
20230810_14:58:47.688,82019F2E,207
20230810_14:58:47.689,820198C1,201
20230810_14:58:47.691,820198C1,204
20230810_14:58:47.692,820198C1,201
20230810_14:58:47.735,820198C1,204
20230810_14:58:47.842,820198C1,201
20230810_14:58:49.760,82019F2E,210
20230810_14:58:49.761,820198C1,201
20230810_14:58:49.763,82019F2E,210
20230810_14:58:49.765,820198C1,204
20230810_14:58:49.766,82019F2E,207
20230810_14:58:49.768,82019F2E,210
20230810_14:58:49.770,820198C1,201
20230810_14:58:49.771,82019F2E,207
20230810_14:58:49.773,820198C1,201
20230810_14:58:49.774,820198C1,201
20230810_14:58:49.776,82019F2E,210
20230810_14:58:49.778,820198C1,201
20230810_14:58:49.779,82019F2E,207
20230810_14:58:49.781,820198C1,204
20230810_14:58:49.782,82019F2E,207
20230810_14:58:49.784,820198C1,204
20230810_14:58:49.785,82019F2E,207
20230810_14:58:49.786,820198C1,201
20230810_14:58:49.788,82019F2E,210
20230810_14:58:49.789,820198C1,201
20230810_14:58:49.791,82019F2E,207
20230810_14:58:49.793,820198C1,201
20230810_14:58:49.795,82019F2E,210
20230810_14:58:49.797,820198C1,201
20230810_14:58:49.798,82019F2E,207
20230810_14:58:49.800,820198C1,204
20230810_14:58:49.801,82019F2E,207
20230810_14:58:49.803,820198C1,201
20230810_14:58:49.805,82019F2E,210
20230810_14:58:49.807,82019F2E,210
20230810_14:58:49.808,82019F2E,207
20230810_14:58:49.810,820198C1,201
20230810_14:58:49.813,820198C1,201
20230810_14:58:49.814,82019F2E,207
20230810_14:58:49.816,820198C1,204
20230810_14:58:49.817,82019F2E,207
20230810_14:58:49.819,820198C1,201
20230810_14:58:49.820,82019F2E,207
20230810_14:58:49.822,820198C1,204
20230810_14:58:49.823,82019F2E,210
20230810_14:58:49.827,82019F2E,207
20230810_14:58:54.255,82019F2E,207
20230810_14:58:54.257,82019F2E,207
20230810_14:58:54.258,82019F2E,207
20230810_14:58:54.260,82019F2E,207
20230810_14:58:54.261,82019F2E,207
20230810_14:58:54.262,820198C1,204
20230810_14:58:54.264,820198C1,204
20230810_14:58:54.266,820198C1,201
20230810_14:58:54.267,820198C1,201
20230810_14:58:54.269,820198C1,201
20230810_14:58:54.272,820198C1,204
20230810_14:58:54.274,820198C1,204
20230810_14:58:54.276,82019F2E,210
20230810_14:58:54.278,82019F2E,210
20230810_14:58:54.279,820198C1,204
20230810_14:58:54.281,82019F2E,210
20230810_14:58:54.283,820198C1,201
20230810_14:58:54.284,82019F2E,207
20230810_14:58:54.286,820198C1,201
20230810_14:58:54.287,82019F2E,207
20230810_14:58:54.288,820198C1,204
20230810_14:58:54.290,82019F2E,210
20230810_14:58:54.291,820198C1,201
20230810_14:58:54.294,82019F2E,207
20230810_14:58:54.295,820198C1,201
20230810_14:58:54.296,82019F2E,210
20230810_14:58:54.299,820198C1,204
20230810_14:58:54.300,82019F2E,207
20230810_14:58:54.301,820198C1,201
20230810_14:58:54.302,82019F2E,207
20230810_14:58:54.304,820198C1,201
20230810_14:58:54.306,82019F2E,207
20230810_14:58:54.307,820198C1,201
20230810_14:58:54.308,82019F2E,210
20230810_14:58:54.311,820198C1,201
20230810_14:58:54.312,82019F2E,207
20230810_14:58:54.313,820198C1,201
20230810_14:58:54.316,820198C1,201
20230810_14:58:54.318,82019F2E,207
20230810_14:58:54.318,82019F2E,207
20230810_14:58:54.320,82019F2E,207
20230810_14:58:54.322,820198C1,201
20230810_14:58:54.323,82019F2E,210
20230810_14:58:54.326,820198C1,201
20230810_14:58:54.327,82019F2E,207
20230810_14:58:54.328,820198C1,201
20230810_14:58:54.330,82019F2E,207
20230810_14:58:54.333,820198C1,201
20230810_14:58:54.333,82019F2E,207
20230810_14:58:54.335,820198C1,204
20230810_14:58:54.336,82019F2E,210
20230810_14:58:54.337,820198C1,201
20230810_14:58:54.339,82019F2E,207
20230810_14:58:54.340,82019F2E,207
20230810_14:58:54.341,820198C1,201
20230810_14:58:54.344,82019F2E,210
20230810_14:58:54.344,820198C1,201
20230810_14:58:54.346,820198C1,201
20230810_14:58:54.349,82019F2E,207
20230810_14:58:54.349,820198C1,201
20230810_14:58:54.351,82019F2E,207
20230810_14:58:54.352,820198C1,201
20230810_14:58:54.353,82019F2E,210
20230810_14:58:54.355,820198C1,204
20230810_14:58:54.356,82019F2E,207
20230810_14:58:54.358,82019F2E,210
20230810_14:58:54.359,82019F2E,207
20230810_14:58:54.361,820198C1,201
20230810_14:58:54.363,82019F2E,210
20230810_14:58:54.365,820198C1,201
20230810_14:58:54.366,82019F2E,210
20230810_14:58:54.368,820198C1,201
20230810_14:58:54.369,82019F2E,207
20230810_14:58:54.370,820198C1,204
20230810_14:58:54.372,82019F2E,207
20230810_14:58:54.374,820198C1,201
20230810_14:58:54.374,82019F2E,210
20230810_14:58:54.376,820198C1,201
20230810_14:58:54.377,82019F2E,210
20230810_14:58:54.379,820198C1,204
20230810_14:58:54.382,82019F2E,207
20230810_14:58:54.383,820198C1,201
20230810_14:58:54.384,82019F2E,207
20230810_14:58:54.385,820198C1,204
20230810_14:58:54.386,82019F2E,207
20230810_14:58:54.389,82019F2E,207
20230810_14:58:54.390,820198C1,204
20230810_14:58:54.391,82019F2E,207
20230810_14:58:54.394,82019F2E,207
20230810_14:58:54.665,82019F2E,207
20230810_14:58:54.665,82019F2E,207
20230810_14:58:54.671,82019F2E,216
20230810_14:58:54.672,820198C1,204
20230810_14:58:54.674,82019F2E,207
20230810_14:58:54.745,820198C1,201
20230810_14:58:54.853,820198C1,201
20230810_14:58:55.406,820198C1,201
20230810_14:58:55.419,82019F2E,210
20230810_14:58:55.420,820198C1,201
20230810_14:58:55.421,820198C1,201
20230810_14:58:55.423,82019F2E,207
20230810_14:58:55.425,820198C1,201
20230810_14:58:55.427,82019F2E,207
20230810_14:58:55.429,820198C1,201
20230810_14:58:55.433,82019F2E,207
20230810_14:58:55.442,820198C1,201
20230810_14:58:55.445,82019F2E,207
20230810_14:58:55.447,820198C1,201
20230810_14:58:55.792,82019F2E,207
20230810_14:58:55.808,820198C1,204
20230810_14:58:55.811,82019F2E,207
20230810_14:58:55.812,820198C1,201
20230810_14:58:55.813,82019F2E,210
20230810_14:58:55.815,820198C1,201
20230810_14:58:55.817,82019F2E,207
20230810_14:58:55.819,820198C1,201
20230810_14:58:55.820,82019F2E,210
20230810_14:58:55.822,820198C1,201
20230810_14:58:56.492,82019F2E,207
20230810_14:58:56.493,820198C1,201
20230810_14:58:56.494,82019F2E,210
20230810_14:58:56.496,820198C1,201
20230810_14:58:56.498,82019F2E,210
20230810_14:58:56.500,820198C1,201
20230810_14:58:56.501,820198C1,201
20230810_14:58:56.502,82019F2E,207
20230810_14:58:56.504,820198C1,201
20230810_14:58:56.507,82019F2E,207
20230810_14:58:56.508,820198C1,204
20230810_14:58:56.510,82019F2E,207
20230810_14:58:56.512,820198C1,201
20230810_14:58:56.513,82019F2E,207
20230810_14:58:56.515,820198C1,204
20230810_14:58:56.517,82019F2E,210
20230810_14:58:57.052,820198C1,201
20230810_14:58:57.058,82019F2E,207
20230810_14:58:57.060,820198C1,204
20230810_14:58:57.061,82019F2E,207
20230810_14:58:57.064,820198C1,201
20230810_14:58:57.066,82019F2E,207
20230810_14:58:57.068,820198C1,201
20230810_14:58:57.068,82019F2E,207
20230810_14:58:57.071,820198C1,204
20230810_14:58:57.072,82019F2E,210
20230810_14:58:57.073,820198C1,201
20230810_14:58:57.075,82019F2E,207
20230810_14:58:57.077,820198C1,201
20230810_14:58:57.079,82019F2E,207
20230810_14:58:57.165,820198C1,201
20230810_14:58:57.167,82019F2E,207
20230810_14:58:57.787,820198C1,201
20230810_14:58:57.792,82019F2E,207
20230810_14:58:57.794,82019F2E,207
20230810_14:58:57.795,82019F2E,207
20230810_14:58:57.797,820198C1,201
20230810_14:58:57.799,82019F2E,210
20230810_14:58:57.800,820198C1,201
20230810_14:58:57.802,82019F2E,207
20230810_14:58:57.804,820198C1,201
20230810_14:58:57.806,82019F2E,207
20230810_14:58:57.807,820198C1,201
20230810_14:58:57.809,82019F2E,207
20230810_14:58:57.811,820198C1,201
20230810_14:58:58.194,82019F2E,207
20230810_14:58:58.194,820198C1,201
20230810_14:58:58.198,82019F2E,210
20230810_14:58:58.199,820198C1,201
20230810_14:58:58.201,82019F2E,207
20230810_14:58:58.203,820198C1,201
20230810_14:58:58.204,820198C1,201
20230810_14:58:58.206,82019F2E,210
20230810_14:58:58.207,820198C1,204
20230810_14:58:58.508,82019F2E,207
20230810_14:58:58.509,820198C1,201
20230810_14:58:58.511,82019F2E,207
20230810_14:58:58.512,820198C1,204
20230810_14:58:58.514,82019F2E,210
20230810_14:58:58.517,82019F2E,207
20230810_14:58:58.615,82019F2E,207
20230810_14:58:58.708,82019F2E,207
20230810_14:59:00.683,82019F2E,210
20230810_14:59:00.684,820198C1,204
20230810_14:59:00.689,820198C1,201
20230810_14:59:00.691,820198C1,201
20230810_14:59:00.693,820198C1,201
20230810_14:59:00.696,820198C1,201
20230810_14:59:00.699,820198C1,201
20230810_14:59:00.702,82019F2E,207
20230810_14:59:00.704,820198C1,204
20230810_14:59:00.705,82019F2E,207
20230810_14:59:00.707,820198C1,204
20230810_14:59:00.710,82019F2E,207
20230810_14:59:00.713,820198C1,201
20230810_14:59:00.715,82019F2E,210
20230810_14:59:00.716,820198C1,204
20230810_14:59:00.718,82019F2E,210
20230810_14:59:00.721,820198C1,201
20230810_14:59:00.721,82019F2E,207
20230810_14:59:00.723,820198C1,201
20230810_14:59:00.726,82019F2E,210
20230810_14:59:00.728,820198C1,201
20230810_14:59:00.730,82019F2E,207
20230810_14:59:00.731,820198C1,204
20230810_14:59:00.734,82019F2E,207
20230810_14:59:00.734,820198C1,204
20230810_14:59:00.736,82019F2E,207
20230810_14:59:00.737,820198C1,201
20230810_14:59:00.739,82019F2E,210
20230810_14:59:00.740,82019F2E,207
20230810_14:59:00.743,820198C1,201
20230810_14:59:00.746,82019F2E,207
20230810_14:59:00.747,820198C1,201
20230810_14:59:00.748,82019F2E,207
20230810_14:59:00.751,82019F2E,207
20230810_14:59:00.751,820198C1,201
20230810_14:59:00.752,820198C1,201
20230810_14:59:00.754,82019F2E,210
20230810_14:59:00.755,820198C1,204
20230810_14:59:00.756,82019F2E,207
20230810_14:59:00.781,82019F2E,210
20230810_14:59:00.782,820198C1,201
20230810_14:59:02.680,82019F2E,207
20230810_14:59:02.681,820198C1,201
20230810_14:59:02.683,82019F2E,207
20230810_14:59:02.685,820198C1,201
20230810_14:59:02.687,82019F2E,207
20230810_14:59:02.689,820198C1,204
20230810_14:59:02.690,82019F2E,210
20230810_14:59:02.692,820198C1,201
20230810_14:59:02.694,82019F2E,210
20230810_14:59:02.696,820198C1,201
20230810_14:59:02.697,82019F2E,207
20230810_14:59:02.698,82019F2E,210
20230810_14:59:02.700,820198C1,201
20230810_14:59:02.701,82019F2E,210
20230810_14:59:02.703,820198C1,201
20230810_14:59:02.704,820198C1,201
20230810_14:59:02.706,82019F2E,210
20230810_14:59:02.707,820198C1,201
20230810_14:59:02.709,82019F2E,207
20230810_14:59:02.711,820198C1,204
20230810_14:59:02.713,82019F2E,207
20230810_14:59:02.714,820198C1,201
20230810_14:59:02.716,82019F2E,207
20230810_14:59:02.718,820198C1,201
20230810_14:59:02.720,82019F2E,210
20230810_14:59:02.721,820198C1,201
20230810_14:59:02.723,82019F2E,207
20230810_14:59:02.725,820198C1,201
20230810_14:59:02.727,820198C1,204
20230810_14:59:02.729,82019F2E,207
20230810_14:59:02.730,820198C1,201
20230810_14:59:02.732,82019F2E,210
20230810_14:59:02.734,820198C1,201
20230810_14:59:02.736,82019F2E,210
20230810_14:59:02.737,820198C1,204
20230810_14:59:02.739,82019F2E,210
20230810_14:59:02.741,820198C1,204
20230810_14:59:02.743,820198C1,201
20230810_14:59:02.745,820198C1,204
20230810_14:59:02.746,820198C1,201
20230810_14:59:02.748,820198C1,201
20230810_14:59:03.306,820198C1,204
20230810_14:59:03.316,820198C1,201
20230810_14:59:03.318,820198C1,204
20230810_14:59:03.319,82019F2E,210
20230810_14:59:03.321,82019F2E,207
20230810_14:59:03.323,82019F2E,207
20230810_14:59:03.324,820198C1,201
20230810_14:59:03.326,820198C1,204
20230810_14:59:03.419,820198C1,201
20230810_14:59:03.934,82019F2E,207
20230810_14:59:03.946,820198C1,201
20230810_14:59:03.949,820198C1,201
20230810_14:59:03.953,820198C1,201
20230810_14:59:03.954,82019F2E,207
20230810_14:59:03.956,820198C1,201
20230810_14:59:03.958,82019F2E,207
20230810_14:59:03.959,82019F2E,207
20230810_14:59:03.961,820198C1,204
20230810_14:59:03.963,82019F2E,210
20230810_14:59:04.890,820198C1,204
20230810_14:59:04.890,82019F2E,207
20230810_14:59:04.890,820198C1,201
20230810_14:59:04.890,82019F2E,207
20230810_14:59:04.906,820198C1,201
20230810_14:59:04.907,82019F2E,210
20230810_14:59:04.909,820198C1,201
20230810_14:59:04.910,82019F2E,210
20230810_14:59:04.912,820198C1,201
20230810_14:59:04.914,82019F2E,207
20230810_14:59:04.915,820198C1,201
20230810_14:59:04.917,82019F2E,210
20230810_14:59:04.918,820198C1,201
20230810_14:59:04.920,82019F2E,207
20230810_14:59:04.922,820198C1,201
20230810_14:59:04.924,82019F2E,210
20230810_14:59:04.925,820198C1,204
20230810_14:59:04.927,82019F2E,207
20230810_14:59:04.929,820198C1,201
20230810_14:59:04.930,82019F2E,207
20230810_14:59:04.932,820198C1,201
20230810_14:59:04.933,820198C1,201
20230810_14:59:05.273,82019F2E,210
20230810_14:59:05.273,820198C1,201
20230810_14:59:05.289,82019F2E,210
20230810_14:59:05.291,82019F2E,207
20230810_14:59:05.292,820198C1,201
20230810_14:59:05.293,82019F2E,210
20230810_14:59:05.296,820198C1,201
20230810_14:59:05.297,82019F2E,207
20230810_14:59:05.299,820198C1,201
20230810_14:59:05.844,820198C1,204
20230810_14:59:05.851,82019F2E,207
20230810_14:59:05.853,820198C1,201
20230810_14:59:05.854,82019F2E,207
20230810_14:59:05.857,820198C1,201
20230810_14:59:05.858,82019F2E,210
20230810_14:59:05.860,82019F2E,210
20230810_14:59:05.862,820198C1,201
20230810_14:59:05.863,82019F2E,207
20230810_14:59:05.865,820198C1,204
20230810_14:59:05.867,82019F2E,207
20230810_14:59:05.940,82019F2E,210
20230810_14:59:07.758,820198C1,204
20230810_14:59:07.759,82019F2E,207
20230810_14:59:07.761,820198C1,201
20230810_14:59:07.763,82019F2E,207
20230810_14:59:07.765,820198C1,201
20230810_14:59:07.768,82019F2E,207
20230810_14:59:07.769,820198C1,201
20230810_14:59:07.771,820198C1,204
20230810_14:59:07.772,82019F2E,210
20230810_14:59:07.776,82019F2E,210
20230810_14:59:07.778,820198C1,201
20230810_14:59:07.779,82019F2E,207
20230810_14:59:07.782,820198C1,204
20230810_14:59:07.783,82019F2E,210
20230810_14:59:07.784,820198C1,204
20230810_14:59:07.787,82019F2E,207
20230810_14:59:07.789,820198C1,201
20230810_14:59:07.793,82019F2E,207
20230810_14:59:07.794,820198C1,201
20230810_14:59:07.796,82019F2E,207
20230810_14:59:07.798,820198C1,201
20230810_14:59:07.800,82019F2E,210
20230810_14:59:07.802,820198C1,204
20230810_14:59:07.803,82019F2E,210
20230810_14:59:07.805,820198C1,204
20230810_14:59:07.810,82019F2E,210
20230810_14:59:07.811,820198C1,204
20230810_14:59:07.813,82019F2E,207
20230810_14:59:07.816,82019F2E,207
20230810_14:59:07.820,82019F2E,210
20230810_14:59:07.821,82019F2E,207
20230810_14:59:07.825,82019F2E,207
20230810_14:59:07.827,82019F2E,207
20230810_14:59:07.829,82019F2E,216
20230810_14:59:07.831,820198C1,201
20230810_14:59:07.842,820198C1,201
20230810_14:59:08.720,82019F2E,207
20230810_14:59:08.721,820198C1,201
20230810_14:59:08.723,820198C1,201
20230810_14:59:08.727,820198C1,201
20230810_14:59:08.730,820198C1,201
20230810_14:59:08.731,820198C1,201
20230810_14:59:08.732,82019F2E,207
20230810_14:59:08.734,820198C1,201
20230810_14:59:08.736,82019F2E,207
20230810_14:59:08.738,820198C1,204
20230810_14:59:08.740,82019F2E,210
20230810_14:59:08.741,820198C1,204
