20230814_11:36:15.551,820198C1,7768,189,1,
20230814_11:36:15.551,82019A65,8046,180,1,
20230814_11:36:15.552,820198C1,7769,186,1,
20230814_11:36:15.552,82019A65,8047,180,1,
20230814_11:36:15.553,820198C1,7770,183,1,
20230814_11:36:15.553,82019A65,8048,183,1,
20230814_11:36:15.554,820198C1,7771,180,1,
20230814_11:36:15.554,82019A65,8049,186,1,
20230814_11:36:15.555,82019A65,8050,192,1,
20230814_11:36:15.556,820198C1,7773,177,1,
20230814_11:36:15.557,820198C1,7775,177,0,
20230814_11:36:15.853,82019A65,8053,192,1,
20230814_11:36:15.853,820198C1,7776,180,1,
20230814_11:36:15.854,820198C1,7777,183,1,
20230814_11:36:15.854,82019A65,8057,192,0,
20230814_11:36:15.965,82019A65,8058,192,0,
20230814_11:36:16.069,82019A65,8059,195,0,
20230814_11:36:17.767,820198C1,7781,186,1,
20230814_11:36:17.768,82019A65,8060,195,1,
20230814_11:36:17.768,82019A65,8061,195,1,
20230814_11:36:17.770,82019A65,8062,198,1,
20230814_11:36:17.771,82019A65,8063,198,1,
20230814_11:36:17.771,820198C1,7786,189,1,
20230814_11:36:17.772,82019A65,8065,198,1,
20230814_11:36:17.773,820198C1,7787,189,1,
20230814_11:36:17.773,82019A65,8066,198,1,
20230814_11:36:17.774,82019A65,8067,198,1,
20230814_11:36:17.774,820198C1,7789,192,1,
20230814_11:36:17.775,82019A65,8068,195,1,
20230814_11:36:17.775,820198C1,7790,186,1,
20230814_11:36:17.776,82019A65,8069,198,1,
20230814_11:36:17.776,820198C1,7791,189,1,
20230814_11:36:17.777,82019A65,8070,195,1,
20230814_11:36:17.777,820198C1,7792,192,1,
20230814_11:36:17.778,82019A65,8071,195,1,
20230814_11:36:17.778,820198C1,7793,189,1,
20230814_11:36:17.779,82019A65,8072,195,1,
20230814_11:36:17.779,820198C1,7794,192,1,
20230814_11:36:17.779,82019A65,8073,198,1,
20230814_11:36:17.780,820198C1,7795,186,1,
20230814_11:36:17.780,82019A65,8074,195,1,
20230814_11:36:17.781,820198C1,7796,192,1,
20230814_11:36:17.781,820198C1,7797,186,1,
20230814_11:36:17.781,82019A65,8076,198,1,
20230814_11:36:17.782,820198C1,7798,189,1,
20230814_11:36:17.782,82019A65,8077,195,1,
20230814_11:36:17.783,820198C1,7799,186,1,
20230814_11:36:17.783,82019A65,8078,195,1,
20230814_11:36:17.784,820198C1,7800,186,1,
20230814_11:36:17.784,82019A65,8079,198,1,
20230814_11:36:17.784,820198C1,7801,186,1,
20230814_11:36:17.785,82019A65,8080,198,1,
20230814_11:36:17.785,820198C1,7803,192,0,
20230814_11:36:18.318,82019A65,8082,195,1,
20230814_11:36:18.326,820198C1,7804,189,1,
20230814_11:36:18.326,820198C1,7805,192,1,
20230814_11:36:18.327,82019A65,8084,195,1,
20230814_11:36:18.328,820198C1,7806,186,1,
20230814_11:36:18.328,82019A65,8085,198,1,
20230814_11:36:18.329,820198C1,7807,186,1,
20230814_11:36:18.329,82019A65,8086,195,1,
20230814_11:36:18.330,820198C1,7808,186,1,
