20230724_18:51:36.746
82019A80,141
20230724_18:51:37.927
82019A80,141
20230724_18:51:38.597
82019A80,147
20230724_18:51:39.253
82019A80,135
20230724_18:51:39.904
82019A80,138
20230724_18:51:40.562
82019A80,147
20230724_18:51:41.881
82019A80,150
20230724_18:51:42.543
82019A80,150
20230724_18:51:43.209
82019CF3,93
20230724_18:51:44.522
82019A80,147
20230724_18:51:45.041
82019CF3,111
20230724_18:51:45.233
82019C9E,144
20230724_18:51:45.635
82019C9E,144
20230724_18:51:45.860
82019A80,147
20230724_18:51:46.215
82019C9E,147
20230724_18:51:46.433
82019CF3,108
20230724_18:51:46.816
82019C9E,153
20230724_18:51:47.400
82019C9E,153
20230724_18:51:47.828
82019A80,150
20230724_18:51:48.031
82019C9E,126
20230724_18:51:48.215
82019CF3,102
20230724_18:51:48.588
82019C9E,120
20230724_18:51:48.775
82019CF3,96
20230724_18:51:49.186
82019C9E,150
20230724_18:51:49.373
82019CF3,114
20230724_18:51:49.878
82019CF3,111
20230724_18:51:50.360
82019C9E,156
20230724_18:51:51.095
82019CF3,114
20230724_18:51:51.283
82019A80,144
20230724_18:51:51.547
82019C9E,147
20230724_18:51:52.029
820194F4,141
20230724_18:51:52.217
82019C9E,156
20230724_18:51:52.419
82019CF3,90
20230724_18:51:52.622
82019A80,153
20230724_18:51:52.802
820194F4,147
20230724_18:51:53.019
82019C9E,150
20230724_18:51:53.206
82019CF3,111
20230724_18:51:53.418
820194F4,141
20230724_18:51:53.606
82019C9E,150
20230724_18:51:53.803
82019CF3,108
20230724_18:51:54.015
82019C9E,153
20230724_18:51:54.202
82019CF3,117
20230724_18:51:54.482
82019C9E,144
20230724_18:51:54.736
82019CF3,108
20230724_18:51:55.076
82019C9E,147
20230724_18:51:55.296
820194F4,150
20230724_18:51:55.487
82019CF3,120
20230724_18:51:55.688
82019C9E,147
20230724_18:51:56.852
82019C9E,156
20230724_18:51:57.770
82019CF3,111
20230724_18:51:58.032
82019C9E,153
20230724_18:51:58.393
82019A80,147
20230724_18:51:58.638
82019C9E,153
20230724_18:51:58.909
82019D14,123
20230724_18:51:59.230
82019C9E,144
20230724_18:51:59.562
82019D14,132
20230724_18:51:59.822
82019C9E,150
20230724_18:52:00.005
8201A0FF,132
20230724_18:52:00.209
82019CF3,108
20230724_18:52:00.412
82019D14,132
20230724_18:52:00.592
82019A80,156
20230724_18:52:00.809
82019CF3,105
20230724_18:52:00.997
820194F4,141
20230724_18:52:01.208
82019C9E,153
20230724_18:52:01.411
82019CF3,108
20230724_18:52:01.610
82019D14,123
20230724_18:52:01.794
820194F4,144
20230724_18:52:02.012
82019C9E,153
20230724_18:52:02.192
8201A0FF,147
20230724_18:52:02.394
82019C9E,138
20230724_18:52:02.605
82019D14,126
20230724_18:52:02.792
8201994E,156
20230724_18:52:02.994
82019CF3,111
20230724_18:52:03.182
82019C9E,132
20230724_18:52:03.377
820194F4,159
20230724_18:52:03.596
8201A0FF,141
20230724_18:52:03.777
82019C9E,144
20230724_18:52:03.995
82019D14,135
20230724_18:52:04.183
8201A0FF,144
20230724_18:52:04.378
82019C9E,150
20230724_18:52:04.588
82019D14,126
20230724_18:52:04.777
82019C9E,150
20230724_18:52:04.995
8201994E,153
20230724_18:52:05.211
82019C9E,156
20230724_18:52:05.395
820194F4,144
20230724_18:52:05.644
8201994E,153
20230724_18:52:05.847
82019C9E,147
20230724_18:52:06.265
82019CF3,114
20230724_18:52:06.475
8201994E,159
20230724_18:52:06.662
82019A80,153
20230724_18:52:06.848
8201A0FF,135
20230724_18:52:07.066
82019D42,141
20230724_18:52:07.246
82019C9E,147
20230724_18:52:07.448
8201994E,159
20230724_18:52:07.658
82019A80,153
20230724_18:52:07.847
82019D42,132
20230724_18:52:08.048
82019D14,117
20230724_18:52:08.236
82019C9E,144
20230724_18:52:08.432
8201994E,156
20230724_18:52:08.650
82019A80,153
20230724_18:52:08.831
82019D42,144
20230724_18:52:09.049
82019C9E,141
20230724_18:52:09.237
82019D14,132
20230724_18:52:09.526
8201A0FF,135
20230724_18:52:09.526
820194F4,153
20230724_18:52:09.713
82019D14,132
20230724_18:52:09.917
8201994E,147
20230724_18:52:10.120
82019C9E,147
20230724_18:52:10.300
8201A0FF,135
20230724_18:52:10.969
82019CF3,105
20230724_18:52:10.969
82019D14,138
20230724_18:52:10.969
82019A80,150
20230724_18:52:10.969
82019D14,132
20230724_18:52:11.172
8201994E,150
20230724_18:52:11.366
82019A80,147
20230724_18:52:11.864
8201A0FF,132
20230724_18:52:11.864
82019C9E,141
20230724_18:52:11.864
82019CF3,99
20230724_18:52:11.864
8201994E,147
20230724_18:52:12.052
820192A6,120
20230724_18:52:12.236
8201A0FF,141
20230724_18:52:12.457
82019D42,141
20230724_18:52:12.634
820194F4,141
20230724_18:52:12.852
820192A6,117
20230724_18:52:13.040
8201A0FF,141
20230724_18:52:13.237
82019C9E,150
20230724_18:52:13.448
820192A6,120
20230724_18:52:13.635
8201A0FF,132
20230724_18:52:13.837
82019D42,132
20230724_18:52:14.040
820192A6,90
20230724_18:52:14.157
820194F4,147
20230724_18:52:14.500
8201A0FF,135
20230724_18:52:14.500
8201994E,105
20230724_18:52:14.996
820192A6,123
20230724_18:52:14.996
82019A80,147
20230724_18:52:14.996
820194F4,147
20230724_18:52:14.996
82019C9E,153
20230724_18:52:15.637
8201994E,147
20230724_18:52:15.637
82019D14,132
20230724_18:52:15.637
820192A6,123
20230724_18:52:15.637
8201A0FF,138
20230724_18:52:15.637
820194F4,144
20230724_18:52:15.637
82019C9E,150
20230724_18:52:16.068
820192A6,123
20230724_18:52:16.068
82019D14,126
20230724_18:52:16.068
82019C9E,147
20230724_18:52:16.255
820192A6,126
20230724_18:52:16.455
8201994E,153
20230724_18:52:16.710
82019D42,144
20230724_18:52:16.710
820194F4,147
20230724_18:52:17.325
82019C9E,153
20230724_18:52:17.325
820192A6,120
20230724_18:52:17.325
82019D42,135
20230724_18:52:17.325
82019C9E,144
20230724_18:52:17.690
820192A6,108
20230724_18:52:17.690
8201994E,132
20230724_18:52:17.911
82019C9E,150
20230724_18:52:18.276
820192A6,132
20230724_18:52:18.276
8201994E,141
20230724_18:52:18.463
82019D14,138
20230724_18:52:18.892
820194F4,144
20230724_18:52:18.892
820199D4,147
20230724_18:52:18.892
8201994E,156
20230724_18:52:19.080
82019D14,132
20230724_18:52:19.555
820192A6,147
20230724_18:52:19.555
82019C9E,147
20230724_18:52:19.555
8201A0FF,132
20230724_18:52:19.555
820199D4,150
20230724_18:52:19.555
82019A80,156
20230724_18:52:19.555
8201994E,150
20230724_18:52:19.751
820192A6,141
20230724_18:52:20.202
82019D14,135
20230724_18:52:20.202
82019A80,150
20230724_18:52:20.202
82019D42,138
20230724_18:52:20.933
82019F0C,150
20230724_18:52:20.933
820192A6,141
20230724_18:52:20.933
82019C9E,147
20230724_18:52:20.933
82019D14,138
20230724_18:52:20.934
820194F4,147
20230724_18:52:20.934
82019A80,153
20230724_18:52:20.934
82019EBB,141
20230724_18:52:20.934
8201A0FF,132
20230724_18:52:21.355
82019C9E,132
20230724_18:52:21.355
820199D4,132
20230724_18:52:21.355
820194F4,141
20230724_18:52:21.355
8201994E,144
20230724_18:52:21.572
820199D4,132
20230724_18:52:21.750
82019D14,132
20230724_18:52:21.996
820194F4,138
20230724_18:52:21.996
82019C9E,132
20230724_18:52:22.185
820199D4,132
20230724_18:52:22.404
82019D14,132
20230724_18:52:22.688
82019EBB,153
20230724_18:52:22.688
82019C9E,129
20230724_18:52:22.889
820199D4,132
20230724_18:52:23.336
82019F0C,156
20230724_18:52:23.336
82019EBB,156
20230724_18:52:23.336
8201A0FF,144
20230724_18:52:23.336
82019C9E,132
20230724_18:52:23.900
820199D4,132
20230724_18:52:23.900
82019F0C,159
20230724_18:52:23.900
8201A0FF,144
20230724_18:52:23.900
82019D42,150
20230724_18:52:24.546
82019A80,147
20230724_18:52:24.546
820199D4,135
20230724_18:52:24.546
82019F0C,159
20230724_18:52:24.546
820192A6,132
20230724_18:52:24.546
820194F4,147
20230724_18:52:24.546
82019F0C,159
20230724_18:52:24.757
820192A6,132
20230724_18:52:25.292
8201994E,144
20230724_18:52:25.292
820194F4,147
20230724_18:52:25.292
82019D14,132
20230724_18:52:25.292
82019A80,144
20230724_18:52:25.691
820199D4,135
20230724_18:52:25.691
8201994E,144
20230724_18:52:25.691
82019C9E,132
20230724_18:52:26.116
82019D14,132
20230724_18:52:26.116
8201A0FF,144
20230724_18:52:26.116
820199D4,135
20230724_18:52:26.116
8201994E,141
20230724_18:52:26.323
