20230810_14:53:46.205
820198C1,204
20230810_14:53:46.207
82019F2E,207
20230810_14:53:46.209
820198C1,201
20230810_14:53:46.210
820198C1,201
20230810_14:53:46.212
82019F2E,210
20230810_14:53:46.213
82019F2E,207
20230810_14:53:46.214
82019F2E,210
20230810_14:53:46.216
82019F2E,207
20230810_14:53:46.217
820198C1,201
20230810_14:53:46.219
82019F2E,210
20230810_14:53:46.767
820198C1,204
20230810_14:53:46.769
82019F2E,207
20230810_14:53:46.770
820198C1,204
20230810_14:53:46.772
82019F2E,204
20230810_14:53:46.773
820198C1,201
20230810_14:53:46.775
82019F2E,204
20230810_14:53:46.776
820198C1,198
20230810_14:53:46.777
82019F2E,204
20230810_14:53:46.779
820198C1,195
20230810_14:53:46.780
82019F2E,201
20230810_14:53:46.782
820198C1,198
20230810_14:53:46.783
82019F2E,207
20230810_14:53:46.784
820198C1,198
20230810_14:53:46.786
82019F2E,207
20230810_14:53:48.802
820198C1,198
20230810_14:53:48.804
82019F2E,207
20230810_14:53:48.805
820198C1,195
20230810_14:53:48.806
82019F2E,207
20230810_14:53:48.808
820198C1,198
20230810_14:53:48.809
82019F2E,207
20230810_14:53:48.810
820198C1,198
20230810_14:53:48.812
82019F2E,204
20230810_14:53:48.813
820198C1,201
20230810_14:53:48.815
82019F2E,207
20230810_14:53:48.817
820198C1,204
20230810_14:53:48.819
82019F2E,207
20230810_14:53:48.822
820198C1,204
20230810_14:53:48.823
82019F2E,207
20230810_14:53:48.825
82019F2E,204
20230810_14:53:48.828
82019F2E,207
20230810_14:53:48.829
82019F2E,207
20230810_14:53:48.830
82019F2E,204
20230810_14:53:48.831
820198C1,201
20230810_14:53:48.833
820198C1,204
20230810_14:53:48.833
820198C1,201
20230810_14:53:48.833
820198C1,201
20230810_14:53:48.833
820198C1,201
20230810_14:53:48.840
820198C1,201
20230810_14:53:48.842
82019F2E,204
20230810_14:53:48.843
820198C1,201
20230810_14:53:48.846
820198C1,201
20230810_14:53:48.847
82019F2E,207
20230810_14:53:48.848
820198C1,198
20230810_14:53:48.850
82019F2E,207
20230810_14:53:48.851
820198C1,198
20230810_14:53:48.852
82019F2E,207
20230810_14:53:48.854
820198C1,195
20230810_14:53:48.855
82019F2E,207
20230810_14:53:48.856
82019F2E,207
20230810_14:53:48.858
82019F2E,204
20230810_14:53:48.898
820198C1,198
20230810_14:53:50.500
82019F2E,204
20230810_14:53:50.502
820198C1,195
20230810_14:53:50.503
82019F2E,204
20230810_14:53:50.505
820198C1,198
20230810_14:53:50.506
82019F2E,201
20230810_14:53:50.507
820198C1,198
20230810_14:53:50.510
82019F2E,201
20230810_14:53:50.512
820198C1,198
20230810_14:53:50.515
820198C1,195
20230810_14:53:50.516
82019F2E,201
20230810_14:53:50.518
820198C1,201
20230810_14:53:50.519
82019F2E,204
20230810_14:53:50.521
820198C1,201
20230810_14:53:50.523
82019F2E,204
20230810_14:53:50.525
820198C1,198
20230810_14:53:50.526
82019F2E,204
20230810_14:53:50.528
820198C1,198
20230810_14:53:50.529
82019F2E,204
20230810_14:53:50.530
820198C1,201
20230810_14:53:50.532
82019F2E,204
20230810_14:53:50.533
820198C1,198
20230810_14:53:50.533
82019F2E,204
20230810_14:53:50.533
820198C1,195
20230810_14:53:50.533
82019F2E,204
20230810_14:53:50.540
820198C1,198
20230810_14:53:50.542
820198C1,198
20230810_14:53:50.544
820198C1,195
20230810_14:53:50.545
820198C1,198
20230810_14:53:50.547
820198C1,195
20230810_14:53:50.548
82019F2E,204
20230810_14:53:50.550
820198C1,201
20230810_14:53:50.550
82019F2E,204
20230810_14:53:50.550
820198C1,201
20230810_14:53:50.550
82019F2E,207
20230810_14:53:50.556
820198C1,198
20230810_14:53:51.498
82019F2E,204
20230810_14:53:51.499
820198C1,201
20230810_14:53:51.501
82019F2E,207
20230810_14:53:51.502
820198C1,201
20230810_14:53:51.503
