time,pino,tagid
2022-10-08 12:16:04,3.0,82019C9E
2022-10-08 12:16:04,1.0,82019A5C
2022-10-08 12:16:04,2.0,8201A30D
2022-10-08 12:16:04,2.0,82019F0C
2022-10-08 12:16:06,2.0,8201A30D
2022-10-08 12:16:06,1.0,82019BEC
2022-10-08 12:16:06,2.0,82019C19
2022-10-08 12:16:06,4.0,8201A1C7
2022-10-08 12:16:06,3.0,8201A32E
2022-10-08 12:16:06,1.0,82019572
2022-10-08 12:16:06,2.0,82019F0C
2022-10-08 12:16:06,4.0,82018F34
2022-10-08 12:16:06,1.0,82019A5C
2022-10-08 12:16:06,3.0,82019C9E
2022-10-08 12:16:06,2.0,82019E4E
2022-10-08 12:16:06,5.0,82019F4E
2022-10-08 12:16:06,3.0,820198D4
2022-10-08 12:16:06,1.0,82019A29
2022-10-08 12:16:06,3.0,82019B2F
2022-10-08 12:16:06,4.0,8201A1B6
2022-10-08 12:16:06,5.0,82019B41
2022-10-08 12:16:06,2.0,82019BF6
2022-10-08 12:16:06,4.0,82019CFB
2022-10-08 12:16:08,3.0,82019B2F
2022-10-08 12:16:08,4.0,8201A1C7
2022-10-08 12:16:08,3.0,820198D4
2022-10-08 12:16:08,4.0,82019CFB
2022-10-08 12:16:08,5.0,82019B41
2022-10-08 12:16:08,4.0,82018F34
2022-10-08 12:16:08,1.0,82019BEC
2022-10-08 12:16:08,2.0,8201A30D
2022-10-08 12:16:08,1.0,82019A5C
2022-10-08 12:16:08,2.0,82019F0C
2022-10-08 12:16:08,1.0,82019A29
2022-10-08 12:16:08,2.0,82019BF6
2022-10-08 12:16:08,2.0,82019C19
2022-10-08 12:16:08,3.0,8201A32E
2022-10-08 12:16:08,1.0,82019572
2022-10-08 12:16:08,3.0,82019C9E
2022-10-08 12:16:08,2.0,82019E4E
2022-10-08 12:16:08,5.0,82019F4E
2022-10-08 12:16:08,4.0,8201A1B6
2022-10-08 12:16:10,4.0,82019CFB
2022-10-08 12:16:10,2.0,82019572
2022-10-08 12:16:10,5.0,82019F4E
2022-10-08 12:16:10,1.0,82019BEC
2022-10-08 12:16:10,2.0,82019C19
2022-10-08 12:16:10,4.0,82018F34
2022-10-08 12:16:10,1.0,82019A29
2022-10-08 12:16:10,3.0,82019C9E
2022-10-08 12:16:10,3.0,82019B2F
2022-10-08 12:16:10,5.0,82019B41
2022-10-08 12:16:10,2.0,82019F0C
2022-10-08 12:16:10,2.0,82019E4E
2022-10-08 12:16:10,3.0,8201A32E
2022-10-08 12:16:10,2.0,82019BF6
2022-10-08 12:16:10,2.0,8201A30D
2022-10-08 12:16:10,1.0,82019A5C
2022-10-08 12:16:10,4.0,8201A1C7
2022-10-08 12:16:10,3.0,820198D4
2022-10-08 12:16:10,4.0,8201A1B6
2022-10-08 12:16:12,2.0,82019BF6
2022-10-08 12:16:12,4.0,8201A1B6
2022-10-08 12:16:12,5.0,82019F4E
2022-10-08 12:16:12,3.0,8201A32E
2022-10-08 12:16:12,5.0,82019B41
2022-10-08 12:16:12,1.0,82019A29
2022-10-08 12:16:12,4.0,82018F34
2022-10-08 12:16:12,3.0,82019C9E
2022-10-08 12:16:12,2.0,8201A30D
2022-10-08 12:16:12,1.0,82019A5C
2022-10-08 12:16:12,2.0,82019F0C
2022-10-08 12:16:12,1.0,82019BEC
2022-10-08 12:16:12,2.0,82019E4E
2022-10-08 12:16:12,2.0,82019572
2022-10-08 12:16:12,3.0,82019B2F
2022-10-08 12:16:12,3.0,820198D4
2022-10-08 12:16:12,4.0,82019CFB
2022-10-08 12:16:12,2.0,82019C19
2022-10-08 12:16:12,4.0,8201A1C7
2022-10-08 12:16:14,3.0,8201A32E
2022-10-08 12:16:14,2.0,82019F0C
2022-10-08 12:16:14,3.0,82019C9E
2022-10-08 12:16:14,2.0,82019E4E
2022-10-08 12:16:14,3.0,820198D4
2022-10-08 12:16:14,5.0,82019F4E
2022-10-08 12:16:14,2.0,8201A30D
2022-10-08 12:16:14,4.0,8201A1C7
2022-10-08 12:16:14,2.0,82019C19
2022-10-08 12:16:14,5.0,82019B41
2022-10-08 12:16:14,4.0,8201A1B6
2022-10-08 12:16:14,4.0,82018F34
2022-10-08 12:16:14,3.0,82019B2F
2022-10-08 12:16:14,1.0,82019A29
2022-10-08 12:16:14,2.0,82019BF6
2022-10-08 12:16:14,1.0,82019A5C
2022-10-08 12:16:14,2.0,82019572
2022-10-08 12:16:14,1.0,82019BEC
2022-10-08 12:16:14,4.0,82019CFB
2022-10-08 12:16:16,2.0,82019F0C
2022-10-08 12:16:16,1.0,82019BEC
2022-10-08 12:16:16,2.0,82019BF6
2022-10-08 12:16:16,4.0,82019CFB
2022-10-08 12:16:16,2.0,82019E4E
2022-10-08 12:16:16,4.0,8201A1B6
2022-10-08 12:16:16,3.0,82019C9E
2022-10-08 12:16:16,2.0,82019C19
2022-10-08 12:16:16,5.0,82019B41
2022-10-08 12:16:16,3.0,8201A32E
2022-10-08 12:16:16,2.0,8201A30D
2022-10-08 12:16:16,5.0,82019F4E
2022-10-08 12:16:16,1.0,82019A5C
2022-10-08 12:16:16,3.0,82019B2F
2022-10-08 12:16:16,4.0,82018F34
2022-10-08 12:16:16,3.0,820198D4
2022-10-08 12:16:16,1.0,82019A29
2022-10-08 12:16:16,4.0,8201A1C7
2022-10-08 12:16:16,2.0,82019572
2022-10-08 12:16:18,2.0,82019E4E
2022-10-08 12:16:18,1.0,82019BEC
2022-10-08 12:16:18,1.0,82019A5C
2022-10-08 12:16:18,2.0,8201A30D
2022-10-08 12:16:18,3.0,820198D4
2022-10-08 12:16:18,3.0,8201A32E
2022-10-08 12:16:18,2.0,82019F0C
2022-10-08 12:16:18,4.0,8201A1B6
2022-10-08 12:16:18,2.0,82019C19
2022-10-08 12:16:18,5.0,82019B41
2022-10-08 12:16:18,2.0,82019BF6
2022-10-08 12:16:18,2.0,82019572
2022-10-08 12:16:18,4.0,82018F34
2022-10-08 12:16:18,3.0,82019B2F
2022-10-08 12:16:18,1.0,82019A29
2022-10-08 12:16:18,5.0,82019F4E
2022-10-08 12:16:18,3.0,82019C9E
2022-10-08 12:16:18,2.0,82019CFB
2022-10-08 12:16:18,4.0,8201A1C7
2022-10-08 12:16:20,2.0,82019CFB
2022-10-08 12:16:20,2.0,82019C19
2022-10-08 12:16:20,4.0,8201A1B6
2022-10-08 12:16:20,3.0,82019C9E
2022-10-08 12:16:20,2.0,82019F0C
2022-10-08 12:16:20,4.0,8201A1C7
2022-10-08 12:16:20,2.0,8201A30D
2022-10-08 12:16:20,4.0,82018F34
2022-10-08 12:16:20,1.0,82019BEC
2022-10-08 12:16:20,5.0,82019B41
2022-10-08 12:16:20,3.0,820198D4
2022-10-08 12:16:20,3.0,8201A32E
2022-10-08 12:16:20,2.0,82019E4E
2022-10-08 12:16:20,2.0,82019BF6
2022-10-08 12:16:20,1.0,82019A5C
2022-10-08 12:16:20,1.0,82019572
2022-10-08 12:16:20,3.0,82019B2F
2022-10-08 12:16:20,5.0,82019F4E
2022-10-08 12:16:20,1.0,82019A29
2022-10-08 12:16:22,2.0,8201A30D
2022-10-08 12:16:22,1.0,82019BEC
2022-10-08 12:16:22,2.0,82019BF6
2022-10-08 12:16:22,2.0,82019F0C
2022-10-08 12:16:22,2.0,82019C19
2022-10-08 12:16:22,1.0,82019A29
2022-10-08 12:16:22,4.0,8201A1C7
2022-10-08 12:16:22,3.0,82019C9E
2022-10-08 12:16:22,4.0,8201A1B6
2022-10-08 12:16:22,3.0,820198D4
2022-10-08 12:16:22,1.0,82019A5C
2022-10-08 12:16:22,5.0,82019B41
2022-10-08 12:16:22,3.0,8201A32E
2022-10-08 12:16:22,2.0,82019E4E
2022-10-08 12:16:22,5.0,82019F4E
2022-10-08 12:16:22,2.0,82019CFB
2022-10-08 12:16:22,1.0,82019572
2022-10-08 12:16:22,4.0,82018F34
2022-10-08 12:16:22,3.0,82019B2F
2022-10-08 12:16:24,2.0,82019E4E
2022-10-08 12:16:24,2.0,82019F0C
2022-10-08 12:16:24,2.0,82019CFB
2022-10-08 12:16:24,2.0,82019C19
2022-10-08 12:16:24,1.0,82019F4E
2022-10-08 12:16:24,2.0,82019BF6
2022-10-08 12:16:24,3.0,82019B2F
2022-10-08 12:16:24,4.0,82018F34
2022-10-08 12:16:24,1.0,82019572
2022-10-08 12:16:24,1.0,82019A5C
2022-10-08 12:16:24,3.0,8201A32E
2022-10-08 12:16:24,5.0,82019B41
2022-10-08 12:16:24,1.0,82019A29
2022-10-08 12:16:24,3.0,820198D4
2022-10-08 12:16:24,3.0,82019C9E
2022-10-08 12:16:24,4.0,8201A1C7
2022-10-08 12:16:24,2.0,8201A30D
2022-10-08 12:16:24,1.0,82019BEC
2022-10-08 12:16:24,4.0,8201A1B6
2022-10-08 12:16:26,1.0,82019BEC
2022-10-08 12:16:26,1.0,82019F4E
2022-10-08 12:16:26,4.0,8201A1C7
2022-10-08 12:16:26,1.0,82019A5C
2022-10-08 12:16:26,2.0,82019CFB
2022-10-08 12:16:26,2.0,8201A30D
2022-10-08 12:16:26,4.0,8201A1B6
2022-10-08 12:16:26,1.0,82019A29
2022-10-08 12:16:26,3.0,8201A32E
2022-10-08 12:16:26,2.0,82019E4E
2022-10-08 12:16:26,2.0,82019C19
2022-10-08 12:16:26,3.0,820198D4
2022-10-08 12:16:26,4.0,82018F34
2022-10-08 12:16:26,2.0,82019F0C
2022-10-08 12:16:26,5.0,82019B41
2022-10-08 12:16:26,2.0,82019BF6
2022-10-08 12:16:26,3.0,82019B2F
2022-10-08 12:16:26,1.0,82019572
2022-10-08 12:16:26,3.0,82019C9E
2022-10-08 12:16:28,2.0,82019CFB
2022-10-08 12:16:28,3.0,8201A32E
2022-10-08 12:16:28,3.0,82019B2F
2022-10-08 12:16:28,4.0,82018F34
2022-10-08 12:16:28,3.0,820198D4
2022-10-08 12:16:28,1.0,82019A29
2022-10-08 12:16:28,1.0,82019A5C
2022-10-08 12:16:28,5.0,82019B41
2022-10-08 12:16:28,4.0,8201A1B6
2022-10-08 12:16:28,4.0,8201A1C7
2022-10-08 12:16:28,2.0,82019E4E
2022-10-08 12:16:28,5.0,82019C19
2022-10-08 12:16:28,2.0,82019F0C
2022-10-08 12:16:28,1.0,82019572
2022-10-08 12:16:28,1.0,82019F4E
2022-10-08 12:16:28,2.0,8201A30D
2022-10-08 12:16:28,1.0,82019BEC
2022-10-08 12:16:28,3.0,82019C9E
2022-10-08 12:16:28,2.0,82019BF6
2022-10-08 12:16:30,2.0,82019BF6
2022-10-08 12:16:30,4.0,82018F34
2022-10-08 12:16:30,5.0,82019B41
2022-10-08 12:16:30,3.0,820198D4
2022-10-08 12:16:30,2.0,82019E4E
2022-10-08 12:16:30,4.0,8201A1C7
2022-10-08 12:16:30,5.0,82019C19
2022-10-08 12:16:30,1.0,82019A5C
2022-10-08 12:16:30,3.0,82019C9E
2022-10-08 12:16:30,3.0,8201A32E
2022-10-08 12:16:30,1.0,82019572
2022-10-08 12:16:30,2.0,8201A30D
2022-10-08 12:16:30,4.0,8201A1B6
2022-10-08 12:16:30,3.0,82019B2F
2022-10-08 12:16:30,2.0,82019CFB
2022-10-08 12:16:30,1.0,82019BEC
2022-10-08 12:16:30,1.0,82019F4E
2022-10-08 12:16:30,2.0,82019F0C
2022-10-08 12:16:30,1.0,82019A29
2022-10-08 12:16:32,1.0,82019A5C
2022-10-08 12:16:32,3.0,82019C9E
2022-10-08 12:16:32,3.0,8201A32E
2022-10-08 12:16:32,2.0,82019BF6
2022-10-08 12:16:32,1.0,82019A29
2022-10-08 12:16:32,1.0,82019572
2022-10-08 12:16:32,2.0,82019E4E
2022-10-08 12:16:32,2.0,8201A30D
2022-10-08 12:16:32,4.0,82018F34
2022-10-08 12:16:32,4.0,8201A1B6
2022-10-08 12:16:32,1.0,82019F4E
2022-10-08 12:16:32,5.0,82019B41
2022-10-08 12:16:32,3.0,820198D4
2022-10-08 12:16:32,1.0,82019BEC
2022-10-08 12:16:32,2.0,82019CFB
2022-10-08 12:16:32,3.0,82019B2F
2022-10-08 12:16:32,4.0,8201A1C7
2022-10-08 12:16:32,2.0,82019F0C
2022-10-08 12:16:32,5.0,82019C19
2022-10-08 12:16:34,3.0,8201A32E
2022-10-08 12:16:34,2.0,8201A30D
