時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2022/10/08 11:02:02.369,1,82019EFE,No Relay,257,105,3150,5
2022/10/08 11:02:02.916,1,820198E4,No Relay,256,93,3140,2
2022/10/08 11:02:02.923,1,820198E4,No Relay,256,96,3140,3
2022/10/08 11:02:02.926,1,820198E4,No Relay,256,117,3140,5
2022/10/08 11:02:04.813,1,82019EFE,No Relay,258,138,3150,3
2022/10/08 11:02:04.814,1,82019EFE,No Relay,258,126,3150,2
2022/10/08 11:02:04.829,1,82019EFE,No Relay,258,75,3150,5
2022/10/08 11:02:05.730,1,820198E4,No Relay,257,90,3140,2
2022/10/08 11:02:05.736,1,820198E4,No Relay,257,96,3140,3
2022/10/08 11:02:05.753,1,820198E4,No Relay,257,99,3140,5
2022/10/08 11:02:07.209,1,82019EFE,No Relay,259,138,3140,3
2022/10/08 11:02:07.210,1,82019EFE,No Relay,259,96,3140,2
2022/10/08 11:02:07.225,1,82019EFE,No Relay,259,120,3140,5
2022/10/08 11:02:08.534,1,820198E4,No Relay,258,126,3140,3
2022/10/08 11:02:09.739,1,82019EFE,No Relay,260,48,3140,1
2022/10/08 11:02:09.849,1,82019EFE,No Relay,260,105,3140,2
2022/10/08 11:02:09.862,1,82019EFE,No Relay,260,138,3140,3
2022/10/08 11:02:09.863,1,82019EFE,No Relay,260,132,3140,5
2022/10/08 11:02:10.933,1,820198E4,No Relay,259,99,3130,5
2022/10/08 11:02:12.426,1,82019EFE,No Relay,261,24,3140,1
2022/10/08 11:02:12.549,1,82019EFE,No Relay,261,75,3140,2
2022/10/08 11:02:12.549,1,82019EFE,No Relay,261,75,3140,3
2022/10/08 11:02:12.563,1,82019EFE,No Relay,261,84,3140,5
2022/10/08 11:02:13.736,1,820198E4,No Relay,260,90,3140,2
2022/10/08 11:02:13.743,1,820198E4,No Relay,260,48,3140,3
2022/10/08 11:02:13.760,1,820198E4,No Relay,260,60,3140,5
2022/10/08 11:02:15.361,1,82019EFE,No Relay,262,81,3140,2
2022/10/08 11:02:15.363,1,82019EFE,No Relay,262,105,3140,3
2022/10/08 11:02:15.375,1,82019EFE,No Relay,262,153,3140,5
2022/10/08 11:02:17.922,1,82019EFE,No Relay,263,6,3140,1
2022/10/08 11:02:18.031,1,82019EFE,No Relay,263,126,3140,2
2022/10/08 11:02:18.033,1,82019EFE,No Relay,263,123,3140,3
2022/10/08 11:02:18.057,1,82019EFE,No Relay,263,111,3140,5
2022/10/08 11:02:18.834,1,820198E4,No Relay,262,123,3140,2
2022/10/08 11:02:18.840,1,820198E4,No Relay,262,84,3140,3
2022/10/08 11:02:18.858,1,820198E4,No Relay,262,150,3140,5
2022/10/08 11:02:20.720,1,82019EFE,No Relay,264,18,3140,1
2022/10/08 11:02:20.842,1,82019EFE,No Relay,264,180,3140,2
2022/10/08 11:02:20.844,1,82019EFE,No Relay,264,141,3140,3
2022/10/08 11:02:20.854,1,82019EFE,No Relay,264,147,3140,5
2022/10/08 11:02:21.210,1,820198E4,No Relay,263,75,3140,1
2022/10/08 11:02:21.326,1,820198E4,No Relay,263,147,3140,2
2022/10/08 11:02:21.352,1,820198E4,No Relay,263,171,3140,5
2022/10/08 11:02:23.548,1,82019EFE,No Relay,265,54,3140,1
2022/10/08 11:02:23.607,1,820198E4,No Relay,264,78,3140,1
2022/10/08 11:02:23.671,1,82019EFE,No Relay,265,168,3140,2
2022/10/08 11:02:23.674,1,82019EFE,No Relay,265,177,3140,3
2022/10/08 11:02:23.682,1,82019EFE,No Relay,265,153,3140,5
2022/10/08 11:02:23.725,1,820198E4,No Relay,264,144,3140,2
2022/10/08 11:02:23.731,1,820198E4,No Relay,264,162,3140,3
2022/10/08 11:02:23.749,1,820198E4,No Relay,264,132,3140,5
2022/10/08 11:02:26.217,1,820198E4,No Relay,265,153,3140,2
2022/10/08 11:02:26.223,1,820198E4,No Relay,265,162,3140,3
2022/10/08 11:02:26.242,1,820198E4,No Relay,265,141,3140,5
2022/10/08 11:02:26.308,1,82019EFE,No Relay,266,180,3140,2
2022/10/08 11:02:26.311,1,82019EFE,No Relay,266,159,3140,3
2022/10/08 11:02:26.318,1,82019EFE,No Relay,266,210,3140,5
2022/10/08 11:02:28.577,1,820198E4,No Relay,266,69,3140,1
2022/10/08 11:02:28.694,1,820198E4,No Relay,266,162,3140,2
2022/10/08 11:02:28.700,1,820198E4,No Relay,266,120,3140,3
2022/10/08 11:02:28.705,1,820198E4,No Relay,266,186,3140,5
2022/10/08 11:02:28.821,1,82019EFE,No Relay,267,6,3150,1
2022/10/08 11:02:28.944,1,82019EFE,No Relay,267,192,3150,2
2022/10/08 11:02:28.948,1,82019EFE,No Relay,267,144,3150,3
2022/10/08 11:02:28.954,1,82019EFE,No Relay,267,192,3150,5
2022/10/08 11:02:31.491,1,82019EFE,No Relay,268,48,3140,1
2022/10/08 11:02:31.618,1,82019EFE,No Relay,268,90,3140,3
2022/10/08 11:02:31.623,1,82019EFE,No Relay,268,135,3140,5
2022/10/08 11:02:34.191,1,820198E4,No Relay,268,132,3140,2
2022/10/08 11:02:34.198,1,820198E4,No Relay,268,105,3140,3
2022/10/08 11:02:34.203,1,820198E4,No Relay,268,135,3140,5
2022/10/08 11:02:36.807,1,82019EFE,No Relay,270,138,3150,2
2022/10/08 11:02:36.813,1,82019EFE,No Relay,270,150,3150,3
2022/10/08 11:02:36.815,1,82019EFE,No Relay,270,150,3150,5
2022/10/08 11:02:37.036,1,820198E4,No Relay,269,120,3140,2
2022/10/08 11:02:37.042,1,820198E4,No Relay,269,105,3140,3
2022/10/08 11:02:39.529,1,820198E4,No Relay,270,81,3140,2
2022/10/08 11:02:39.542,1,820198E4,No Relay,270,78,3140,5
2022/10/08 11:02:39.620,1,82019EFE,No Relay,271,75,3140,2
2022/10/08 11:02:39.627,1,82019EFE,No Relay,271,75,3140,3
2022/10/08 11:02:39.641,1,82019EFE,No Relay,271,87,3140,5
2022/10/08 11:02:41.974,1,820198E4,No Relay,271,63,3140,2
2022/10/08 11:02:41.980,1,820198E4,No Relay,271,60,3140,3
2022/10/08 11:02:41.987,1,820198E4,No Relay,271,75,3140,5
2022/10/08 11:02:44.382,1,820198E4,No Relay,272,63,3140,5
2022/10/08 11:02:45.165,1,82019EFE,No Relay,273,78,3150,2
2022/10/08 11:02:45.173,1,82019EFE,No Relay,273,84,3150,3
2022/10/08 11:02:45.185,1,82019EFE,No Relay,273,72,3150,5
2022/10/08 11:02:47.611,1,82019EFE,No Relay,274,69,3140,2
2022/10/08 11:02:47.620,1,82019EFE,No Relay,274,66,3140,3
2022/10/08 11:02:47.631,1,82019EFE,No Relay,274,57,3140,5
2022/10/08 11:02:50.181,1,82019EFE,No Relay,275,36,3140,2
2022/10/08 11:02:50.187,1,82019EFE,No Relay,275,39,3140,5
2022/10/08 11:02:51.881,1,820198E4,No Relay,275,42,3140,1
2022/10/08 11:02:52.002,1,820198E4,No Relay,275,39,3140,3
2022/10/08 11:02:52.009,1,820198E4,No Relay,275,57,3140,2
2022/10/08 11:02:52.022,1,820198E4,No Relay,275,54,3140,5
2022/10/08 11:02:52.944,1,82019EFE,No Relay,276,90,3140,3
2022/10/08 11:02:52.946,1,82019EFE,No Relay,276,78,3140,2
2022/10/08 11:02:52.965,1,82019EFE,No Relay,276,51,3140,5
2022/10/08 11:02:54.403,1,820198E4,No Relay,276,48,3140,5
2022/10/08 11:02:56.899,1,820198E4,No Relay,277,48,3140,1
2022/10/08 11:02:57.765,1,82019EFE,No Relay,278,39,3140,1
2022/10/08 11:02:57.883,1,82019EFE,No Relay,278,66,3140,3
2022/10/08 11:02:57.884,1,82019EFE,No Relay,278,66,3140,2
2022/10/08 11:02:57.903,1,82019EFE,No Relay,278,72,3140,5
2022/10/08 11:02:59.615,1,820198E4,No Relay,278,75,3140,5
2022/10/08 11:03:00.624,1,82019EFE,No Relay,279,12,3140,1
2022/10/08 11:03:00.743,1,82019EFE,No Relay,279,39,3140,2
2022/10/08 11:03:00.743,1,82019EFE,No Relay,279,57,3140,3
2022/10/08 11:03:00.748,1,82019EFE,No Relay,279,54,3140,5
2022/10/08 11:03:02.270,1,820198E4,No Relay,279,63,3140,2
2022/10/08 11:03:02.277,1,820198E4,No Relay,279,57,3140,3
2022/10/08 11:03:02.285,1,820198E4,No Relay,279,99,3140,5
2022/10/08 11:03:03.502,1,82019EFE,No Relay,280,33,3140,1
2022/10/08 11:03:03.620,1,82019EFE,No Relay,280,51,3140,2
2022/10/08 11:03:03.621,1,82019EFE,No Relay,280,39,3140,3
2022/10/08 11:03:03.638,1,82019EFE,No Relay,280,39,3140,5
2022/10/08 11:03:04.810,1,820198E4,No Relay,280,78,3140,2
2022/10/08 11:03:04.817,1,820198E4,No Relay,280,96,3140,3
2022/10/08 11:03:04.825,1,820198E4,No Relay,280,87,3140,5
2022/10/08 11:03:06.113,1,82019EFE,No Relay,281,87,3140,2
2022/10/08 11:03:06.114,1,82019EFE,No Relay,281,93,3140,3
2022/10/08 11:03:06.117,1,82019EFE,No Relay,281,72,3140,5
2022/10/08 11:03:07.543,1,820198E4,No Relay,281,72,3140,1
2022/10/08 11:03:07.662,1,820198E4,No Relay,281,96,3140,3
2022/10/08 11:03:07.670,1,820198E4,No Relay,281,108,3140,5
2022/10/08 11:03:08.552,1,82019EFE,No Relay,282,33,3140,1
2022/10/08 11:03:08.669,1,82019EFE,No Relay,282,90,3140,2
2022/10/08 11:03:08.672,1,82019EFE,No Relay,282,66,3140,3
2022/10/08 11:03:10.362,1,820198E4,No Relay,282,84,3140,3
2022/10/08 11:03:10.370,1,820198E4,No Relay,282,93,3140,5
2022/10/08 11:03:11.340,1,82019EFE,No Relay,283,93,3140,2
2022/10/08 11:03:11.342,1,82019EFE,No Relay,283,93,3140,3
2022/10/08 11:03:11.357,1,82019EFE,No Relay,283,54,3140,5
2022/10/08 11:03:13.119,1,820198E4,No Relay,283,60,3140,2
2022/10/08 11:03:13.126,1,820198E4,No Relay,283,84,3140,3
2022/10/08 11:03:13.135,1,820198E4,No Relay,283,93,3140,5
2022/10/08 11:03:13.794,1,82019EFE,No Relay,284,45,3140,1
2022/10/08 11:03:13.911,1,82019EFE,No Relay,284,111,3140,2
2022/10/08 11:03:13.927,1,82019EFE,No Relay,284,75,3140,5
2022/10/08 11:03:15.885,1,820198E4,No Relay,284,75,3140,2
2022/10/08 11:03:15.892,1,820198E4,No Relay,284,84,3140,3
2022/10/08 11:03:15.901,1,820198E4,No Relay,284,114,3140,5
2022/10/08 11:03:16.297,1,82019EFE,No Relay,285,75,3140,3
2022/10/08 11:03:16.307,1,82019EFE,No Relay,285,96,3140,2
2022/10/08 11:03:16.310,1,82019EFE,No Relay,285,66,3140,5
2022/10/08 11:03:18.173,1,820198E4,No Relay,285,78,3140,1
2022/10/08 11:03:18.290,1,820198E4,No Relay,285,81,3140,3
2022/10/08 11:03:18.296,1,820198E4,No Relay,285,60,3140,2
2022/10/08 11:03:20.745,1,820198E4,No Relay,286,57,3140,1
2022/10/08 11:03:20.855,1,820198E4,No Relay,286,57,3140,2
2022/10/08 11:03:20.863,1,820198E4,No Relay,286,78,3140,3
2022/10/08 11:03:20.872,1,820198E4,No Relay,286,93,3140,5
2022/10/08 11:03:21.708,1,82019EFE,No Relay,287,78,3150,2
2022/10/08 11:03:21.715,1,82019EFE,No Relay,287,63,3150,3
2022/10/08 11:03:21.724,1,82019EFE,No Relay,287,72,3150,5
2022/10/08 11:03:23.453,1,820198E4,No Relay,287,84,3140,3
2022/10/08 11:03:23.475,1,820198E4,No Relay,287,105,3140,5
2022/10/08 11:03:24.166,1,82019EFE,No Relay,288,51,3140,1
2022/10/08 11:03:24.281,1,82019EFE,No Relay,288,93,3140,2
2022/10/08 11:03:24.289,1,82019EFE,No Relay,288,75,3140,3
2022/10/08 11:03:24.297,1,82019EFE,No Relay,288,78,3140,5
2022/10/08 11:03:26.946,1,82019EFE,No Relay,289,27,3140,1
2022/10/08 11:03:27.056,1,82019EFE,No Relay,289,69,3140,3
2022/10/08 11:03:27.062,1,82019EFE,No Relay,289,39,3140,2
2022/10/08 11:03:28.369,1,820198E4,No Relay,289,48,3140,1
2022/10/08 11:03:29.666,1,82019EFE,No Relay,290,93,3140,2
2022/10/08 11:03:29.676,1,82019EFE,No Relay,290,84,3140,3
2022/10/08 11:03:31.035,1,820198E4,No Relay,290,69,3140,2
2022/10/08 11:03:31.052,1,820198E4,No Relay,290,111,3140,5
2022/10/08 11:03:33.595,1,820198E4,No Relay,291,75,3140,1
2022/10/08 11:03:33.704,1,820198E4,No Relay,291,66,3140,2
2022/10/08 11:03:33.711,1,820198E4,No Relay,291,93,3140,3
2022/10/08 11:03:33.721,1,820198E4,No Relay,291,114,3140,5
2022/10/08 11:03:35.051,1,82019EFE,No Relay,292,27,3150,1
2022/10/08 11:03:35.176,1,82019EFE,No Relay,292,87,3150,3
2022/10/08 11:03:35.178,1,82019EFE,No Relay,292,75,3150,2
2022/10/08 11:03:35.193,1,82019EFE,No Relay,292,78,3150,5
2022/10/08 11:03:36.357,1,820198E4,No Relay,292,66,3140,2
2022/10/08 11:03:36.364,1,820198E4,No Relay,292,96,3140,3
2022/10/08 11:03:36.375,1,820198E4,No Relay,292,108,3140,5
2022/10/08 11:03:37.641,1,82019EFE,No Relay,293,33,3140,1
2022/10/08 11:03:37.766,1,82019EFE,No Relay,293,96,3140,3
2022/10/08 11:03:37.781,1,82019EFE,No Relay,293,66,3140,5
2022/10/08 11:03:38.856,1,820198E4,No Relay,293,69,3140,1
2022/10/08 11:03:38.977,1,820198E4,No Relay,293,60,3140,2
2022/10/08 11:03:38.985,1,820198E4,No Relay,293,87,3140,3
2022/10/08 11:03:38.995,1,820198E4,No Relay,293,102,3140,5
2022/10/08 11:03:40.389,1,82019EFE,No Relay,294,48,3140,1
2022/10/08 11:03:40.515,1,82019EFE,No Relay,294,105,3140,2
2022/10/08 11:03:40.529,1,82019EFE,No Relay,294,75,3140,5
2022/10/08 11:03:44.466,1,820198E4,No Relay,295,105,3140,3
2022/10/08 11:03:44.476,1,820198E4,No Relay,295,117,3140,5
2022/10/08 11:03:45.787,1,82019EFE,No Relay,296,105,3150,2
2022/10/08 11:03:45.789,1,82019EFE,No Relay,296,93,3150,3
2022/10/08 11:03:45.800,1,82019EFE,No Relay,296,84,3150,5
2022/10/08 11:03:47.008,1,820198E4,No Relay,296,99,3140,3
2022/10/08 11:03:47.014,1,820198E4,No Relay,296,72,3140,2
2022/10/08 11:03:47.019,1,820198E4,No Relay,296,114,3140,5
2022/10/08 11:03:49.371,1,820198E4,No Relay,297,102,3140,3
2022/10/08 11:03:49.382,1,820198E4,No Relay,297,111,3140,5
2022/10/08 11:03:51.046,1,82019EFE,No Relay,298,102,3150,2
2022/10/08 11:03:51.050,1,82019EFE,No Relay,298,87,3150,3
2022/10/08 11:03:51.072,1,82019EFE,No Relay,298,48,3150,5
2022/10/08 11:03:53.766,1,82019EFE,No Relay,299,63,3140,1
2022/10/08 11:03:53.889,1,82019EFE,No Relay,299,105,3140,2
2022/10/08 11:03:53.894,1,82019EFE,No Relay,299,96,3140,3
2022/10/08 11:03:54.375,1,820198E4,No Relay,299,54,3140,1
2022/10/08 11:03:54.493,1,820198E4,No Relay,299,75,3140,2
2022/10/08 11:03:54.502,1,820198E4,No Relay,299,99,3140,3
2022/10/08 11:03:54.513,1,820198E4,No Relay,299,126,3140,5
2022/10/08 11:03:56.563,1,82019EFE,No Relay,300,24,3140,1
2022/10/08 11:03:56.685,1,82019EFE,No Relay,300,90,3140,2
2022/10/08 11:03:56.691,1,82019EFE,No Relay,300,90,3140,3
2022/10/08 11:03:56.698,1,82019EFE,No Relay,300,87,3140,5
2022/10/08 11:03:57.086,1,820198E4,No Relay,300,105,3140,5
2022/10/08 11:03:59.448,1,820198E4,No Relay,301,48,3140,2
2022/10/08 11:03:59.456,1,820198E4,No Relay,301,36,3140,3
2022/10/08 11:03:59.467,1,820198E4,No Relay,301,114,3140,5
2022/10/08 11:03:59.576,1,82019EFE,No Relay,301,87,3150,2
2022/10/08 11:03:59.588,1,82019EFE,No Relay,301,72,3150,5
2022/10/08 11:04:02.153,1,820198E4,No Relay,302,75,3140,5
2022/10/08 11:04:02.271,1,82019EFE,No Relay,302,102,3140,3
2022/10/08 11:04:02.276,1,82019EFE,No Relay,302,99,3140,2
2022/10/08 11:04:02.288,1,82019EFE,No Relay,302,57,3140,5
2022/10/08 11:04:04.770,1,82019EFE,No Relay,303,123,3140,2
2022/10/08 11:04:04.782,1,82019EFE,No Relay,303,93,3140,5
2022/10/08 11:04:07.184,1,82019EFE,No Relay,304,150,3140,2
2022/10/08 11:04:07.194,1,82019EFE,No Relay,304,123,3140,3
2022/10/08 11:04:07.209,1,82019EFE,No Relay,304,111,3140,5
2022/10/08 11:04:07.407,1,820198E4,No Relay,304,96,3140,2
2022/10/08 11:04:07.415,1,820198E4,No Relay,304,99,3140,3
2022/10/08 11:04:07.426,1,820198E4,No Relay,304,141,3140,5
2022/10/08 11:04:10.070,1,820198E4,No Relay,305,63,3140,1
2022/10/08 11:04:10.187,1,820198E4,No Relay,305,144,3140,2
2022/10/08 11:04:10.196,1,820198E4,No Relay,305,159,3140,3
2022/10/08 11:04:12.447,1,82019EFE,No Relay,306,57,3150,1
2022/10/08 11:04:12.565,1,82019EFE,No Relay,306,99,3150,3
2022/10/08 11:04:12.566,1,82019EFE,No Relay,306,90,3150,2
2022/10/08 11:04:12.578,1,82019EFE,No Relay,306,102,3150,5
2022/10/08 11:04:12.738,1,820198E4,No Relay,306,105,3140,1
2022/10/08 11:04:15.085,1,82019EFE,No Relay,307,99,3140,1
2022/10/08 11:04:15.169,1,820198E4,No Relay,307,123,3140,1
2022/10/08 11:04:15.203,1,82019EFE,No Relay,307,48,3140,2
2022/10/08 11:04:15.203,1,82019EFE,No Relay,307,30,3140,3
2022/10/08 11:04:15.215,1,82019EFE,No Relay,307,39,3140,5
2022/10/08 11:04:15.294,1,820198E4,No Relay,307,60,3140,3
2022/10/08 11:04:17.617,1,82019EFE,No Relay,308,96,3140,2
2022/10/08 11:04:17.631,1,82019EFE,No Relay,308,63,3140,3
2022/10/08 11:04:17.642,1,82019EFE,No Relay,308,84,3140,5
2022/10/08 11:04:17.726,1,820198E4,No Relay,308,66,3140,1
2022/10/08 11:04:17.841,1,820198E4,No Relay,308,93,3140,2
2022/10/08 11:04:17.863,1,820198E4,No Relay,308,96,3140,5
2022/10/08 11:04:20.092,1,82019EFE,No Relay,309,150,3140,2
2022/10/08 11:04:20.094,1,82019EFE,No Relay,309,156,3140,3
2022/10/08 11:04:20.103,1,82019EFE,No Relay,309,132,3140,5
2022/10/08 11:04:20.669,1,820198E4,No Relay,309,168,3140,2
2022/10/08 11:04:20.678,1,820198E4,No Relay,309,156,3140,3
2022/10/08 11:04:20.691,1,820198E4,No Relay,309,168,3140,5
2022/10/08 11:04:22.488,1,82019EFE,No Relay,310,189,3140,2
2022/10/08 11:04:22.491,1,82019EFE,No Relay,310,159,3140,3
2022/10/08 11:04:22.500,1,82019EFE,No Relay,310,192,3140,5
2022/10/08 11:04:22.968,1,820198E4,No Relay,310,87,3140,1
2022/10/08 11:04:25.105,1,82019EFE,No Relay,311,51,3150,1
2022/10/08 11:04:25.221,1,82019EFE,No Relay,311,192,3150,2
2022/10/08 11:04:25.225,1,82019EFE,No Relay,311,162,3150,3
2022/10/08 11:04:25.817,1,820198E4,No Relay,311,183,3140,2
2022/10/08 11:04:25.825,1,820198E4,No Relay,311,156,3140,3
2022/10/08 11:04:25.838,1,820198E4,No Relay,311,177,3140,5
2022/10/08 11:04:27.711,1,82019EFE,No Relay,312,48,3140,1
2022/10/08 11:04:27.827,1,82019EFE,No Relay,312,204,3140,2
2022/10/08 11:04:27.851,1,82019EFE,No Relay,312,159,3140,5
2022/10/08 11:04:28.227,1,820198E4,No Relay,312,57,3140,1
2022/10/08 11:04:28.342,1,820198E4,No Relay,312,171,3140,2
2022/10/08 11:04:28.363,1,820198E4,No Relay,312,168,3140,5
2022/10/08 11:04:30.351,1,82019EFE,No Relay,313,201,3140,2
2022/10/08 11:04:30.357,1,82019EFE,No Relay,313,144,3140,3
2022/10/08 11:04:30.375,1,82019EFE,No Relay,313,168,3140,5
2022/10/08 11:04:30.972,1,820198E4,No Relay,313,159,3140,3
2022/10/08 11:04:30.976,1,820198E4,No Relay,313,201,3140,2
2022/10/08 11:04:30.984,1,820198E4,No Relay,313,144,3140,5
2022/10/08 11:04:33.016,1,82019EFE,No Relay,314,63,3140,1
2022/10/08 11:04:33.130,1,82019EFE,No Relay,314,189,3140,2
2022/10/08 11:04:33.137,1,82019EFE,No Relay,314,159,3140,3
2022/10/08 11:04:33.141,1,82019EFE,No Relay,314,192,3140,5
2022/10/08 11:04:33.308,1,820198E4,No Relay,314,81,3140,1
2022/10/08 11:04:33.422,1,820198E4,No Relay,314,204,3140,2
2022/10/08 11:04:33.431,1,820198E4,No Relay,314,168,3140,5
2022/10/08 11:04:35.399,1,82019EFE,No Relay,315,63,3150,1
2022/10/08 11:04:35.520,1,82019EFE,No Relay,315,174,3150,3
2022/10/08 11:04:35.525,1,82019EFE,No Relay,315,153,3150,2
2022/10/08 11:04:35.537,1,82019EFE,No Relay,315,156,3150,5
2022/10/08 11:04:35.754,1,820198E4,No Relay,315,57,3140,1
2022/10/08 11:04:35.868,1,820198E4,No Relay,315,189,3140,2
2022/10/08 11:04:35.876,1,820198E4,No Relay,315,114,3140,3
2022/10/08 11:04:35.890,1,820198E4,No Relay,315,159,3140,5
2022/10/08 11:04:37.972,1,82019EFE,No Relay,316,27,3150,1
2022/10/08 11:04:38.094,1,82019EFE,No Relay,316,174,3150,3
2022/10/08 11:04:38.098,1,82019EFE,No Relay,316,207,3150,2
2022/10/08 11:04:38.109,1,82019EFE,No Relay,316,156,3150,5
2022/10/08 11:04:38.487,1,820198E4,No Relay,316,45,3140,1
2022/10/08 11:04:38.600,1,820198E4,No Relay,316,186,3140,2
2022/10/08 11:04:38.609,1,820198E4,No Relay,316,150,3140,3
2022/10/08 11:04:38.623,1,820198E4,No Relay,316,162,3140,5
2022/10/08 11:04:41.263,1,820198E4,No Relay,317,186,3140,3
2022/10/08 11:04:41.268,1,820198E4,No Relay,317,180,3140,2
2022/10/08 11:04:41.277,1,820198E4,No Relay,317,177,3140,5
2022/10/08 11:04:43.453,1,82019EFE,No Relay,318,33,3140,1
2022/10/08 11:04:43.564,1,82019EFE,No Relay,318,174,3140,2
2022/10/08 11:04:43.570,1,82019EFE,No Relay,318,30,3140,2
2022/10/08 11:04:43.576,1,82019EFE,No Relay,318,186,3140,3
2022/10/08 11:04:43.588,1,82019EFE,No Relay,318,192,3140,5
2022/10/08 11:04:43.731,1,820198E4,No Relay,318,84,3140,1
2022/10/08 11:04:43.852,1,820198E4,No Relay,318,186,3140,3
2022/10/08 11:04:43.857,1,820198E4,No Relay,318,168,3140,2
2022/10/08 11:04:46.103,1,82019EFE,No Relay,319,141,3140,3
2022/10/08 11:04:46.104,1,82019EFE,No Relay,319,204,3140,2
2022/10/08 11:04:46.128,1,82019EFE,No Relay,319,150,3140,5
2022/10/08 11:04:48.821,1,82019EFE,No Relay,320,186,3140,2
2022/10/08 11:04:48.845,1,82019EFE,No Relay,320,171,3140,5
2022/10/08 11:04:48.892,1,820198E4,No Relay,320,90,3140,1
2022/10/08 11:04:49.004,1,820198E4,No Relay,320,177,3140,2
2022/10/08 11:04:49.028,1,820198E4,No Relay,320,177,3140,5
2022/10/08 11:04:51.418,1,820198E4,No Relay,321,198,3140,2
2022/10/08 11:04:51.426,1,820198E4,No Relay,321,168,3140,3
2022/10/08 11:04:51.441,1,820198E4,No Relay,321,162,3140,5
2022/10/08 11:04:51.632,1,82019EFE,No Relay,321,105,3140,2
2022/10/08 11:04:51.632,1,82019EFE,No Relay,321,192,3140,3
2022/10/08 11:04:51.641,1,82019EFE,No Relay,321,177,3140,5
2022/10/08 11:04:54.149,1,820198E4,No Relay,322,192,3140,2
2022/10/08 11:04:54.158,1,820198E4,No Relay,322,180,3140,3
2022/10/08 11:04:54.160,1,820198E4,No Relay,322,144,3140,5
2022/10/08 11:04:56.564,1,820198E4,No Relay,323,54,3140,1
2022/10/08 11:04:56.675,1,820198E4,No Relay,323,186,3140,2
2022/10/08 11:04:56.699,1,820198E4,No Relay,323,138,3140,5
2022/10/08 11:04:57.049,1,82019EFE,No Relay,323,150,3150,2
2022/10/08 11:04:57.053,1,82019EFE,No Relay,323,168,3150,3
2022/10/08 11:04:57.072,1,82019EFE,No Relay,323,96,3150,5
2022/10/08 11:04:59.291,1,820198E4,No Relay,324,168,3140,3
2022/10/08 11:04:59.295,1,820198E4,No Relay,324,147,3140,2
2022/10/08 11:04:59.305,1,820198E4,No Relay,324,150,3140,5
2022/10/08 11:05:02.118,1,820198E4,No Relay,325,156,3140,3
2022/10/08 11:05:02.123,1,820198E4,No Relay,325,183,3140,2
2022/10/08 11:05:02.134,1,820198E4,No Relay,325,159,3140,5
2022/10/08 11:05:04.779,1,820198E4,No Relay,326,78,3140,1
2022/10/08 11:05:04.898,1,820198E4,No Relay,326,162,3140,3
2022/10/08 11:05:04.976,1,82019EFE,No Relay,326,195,3140,2
2022/10/08 11:05:04.981,1,82019EFE,No Relay,326,180,3140,3
2022/10/08 11:05:04.997,1,82019EFE,No Relay,326,147,3140,5
2022/10/08 11:05:07.366,1,820198E4,No Relay,327,159,3140,2
2022/10/08 11:05:07.375,1,820198E4,No Relay,327,171,3140,3
2022/10/08 11:05:07.391,1,820198E4,No Relay,327,162,3140,5
2022/10/08 11:05:07.771,1,82019EFE,No Relay,327,198,3140,2
2022/10/08 11:05:07.777,1,82019EFE,No Relay,327,174,3140,3
2022/10/08 11:05:07.792,1,82019EFE,No Relay,327,144,3140,5
2022/10/08 11:05:09.772,1,820198E4,No Relay,328,159,3140,3
2022/10/08 11:05:09.789,1,820198E4,No Relay,328,162,3140,5
2022/10/08 11:05:10.185,1,82019EFE,No Relay,328,219,3140,2
2022/10/08 11:05:10.191,1,82019EFE,No Relay,328,162,3140,3
2022/10/08 11:05:12.276,1,820198E4,No Relay,329,72,3140,1
2022/10/08 11:05:12.394,1,820198E4,No Relay,329,183,3140,3
2022/10/08 11:05:12.411,1,820198E4,No Relay,329,159,3140,5
2022/10/08 11:05:12.917,1,82019EFE,No Relay,329,201,3150,2
2022/10/08 11:05:12.924,1,82019EFE,No Relay,329,174,3150,3
2022/10/08 11:05:12.937,1,82019EFE,No Relay,329,135,3150,5
2022/10/08 11:05:14.770,1,820198E4,No Relay,330,57,3140,1
2022/10/08 11:05:14.893,1,820198E4,No Relay,330,207,3140,2
2022/10/08 11:05:14.902,1,820198E4,No Relay,330,162,3140,3
2022/10/08 11:05:14.905,1,820198E4,No Relay,330,153,3140,5
2022/10/08 11:05:17.550,1,820198E4,No Relay,331,78,3140,1
2022/10/08 11:05:17.668,1,820198E4,No Relay,331,180,3140,3
2022/10/08 11:05:17.672,1,820198E4,No Relay,331,177,3140,2
2022/10/08 11:05:17.685,1,820198E4,No Relay,331,144,3140,5
2022/10/08 11:05:18.240,1,82019EFE,No Relay,331,192,3150,2
2022/10/08 11:05:18.248,1,82019EFE,No Relay,331,144,3150,3
2022/10/08 11:05:18.258,1,82019EFE,No Relay,331,147,3150,5
2022/10/08 11:05:20.111,1,820198E4,No Relay,332,177,3140,3
2022/10/08 11:05:20.115,1,820198E4,No Relay,332,183,3140,5
2022/10/08 11:05:20.883,1,82019EFE,No Relay,332,48,3140,1
2022/10/08 11:05:21.000,1,82019EFE,No Relay,332,174,3140,3
2022/10/08 11:05:21.003,1,82019EFE,No Relay,332,114,3140,2
